TIME,INPUT,INPUT,OUTPUT,OUTPUT,GOALS,GOALS
3.8,-0.0841,-0.0749,0.097382,0.082128,0.0,0.0
3.9,-0.099,-0.1019,0.101125,0.079952,0.0,0.0
4.0,-0.0926,-0.0777,0.104711,0.077484,0.0,0.0
4.1,-0.1075,-0.1107,0.108002,0.07496,0.0,0.0
4.2,-0.1182,-0.101,0.111054,0.072492,0.0,0.0
4.3,-0.1254,-0.1162,0.113841,0.069774,0.0,0.0
4.4,-0.1262,-0.1227,0.116357,0.067021,0.0,0.0
4.5,-0.1251,-0.1261,0.118568,0.064177,0.0,0.0
4.6,-0.1337,-0.1292,0.120534,0.061271,0.0,0.0
4.7,-0.1335,-0.1339,0.122191,0.05838,0.0,0.0
4.8,-0.1336,-0.1305,0.123556,0.055444,0.0,0.0
4.9,-0.1418,-0.138,0.124628,0.052535,0.0,0.0
5.0,-0.1404,-0.139,0.125411,0.049623,0.0,0.0
5.1,-0.1349,-0.1372,0.125898,0.046653,0.0,0.0
5.2,-0.135,-0.1358,0.12609,0.043744,0.0,0.0
5.3,-0.1347,-0.1376,0.125997,0.040917,0.0,0.0
5.4,-0.155,-0.1437,0.125622,0.038123,0.0,0.0
5.5,-0.1288,-0.1317,0.124967,0.035252,0.0,0.0
5.6,-0.1361,-0.1408,0.124019,0.032409,0.0,0.0
5.7,-0.0978,-0.1053,0.122777,0.029724,0.0,0.0
5.8,-0.1202,-0.1445,0.121327,0.027391,0.0,0.0
5.9,-0.1101,-0.1148,0.11964,0.025248,0.0,0.0
6.0,-0.1083,-0.112,0.117738,0.022944,0.0,0.0
6.1,-0.0945,-0.0995,0.115582,0.020909,0.0,0.0
6.2,-0.0835,-0.0738,0.113252,0.019072,0.0,0.0
6.3,-0.0939,-0.091,0.110754,0.01758,0.0,0.0
6.4,-0.0692,-0.069,0.108123,0.016245,0.0,0.0
6.5,-0.0751,-0.0693,0.105351,0.014953,0.0,0.0
6.6,-0.0583,-0.0548,0.102472,0.013958,0.0,0.0
6.7,-0.0516,-0.0549,0.099494,0.013078,0.0,0.0
6.8,-0.0417,-0.0398,0.096444,0.01244,0.0,0.0
6.9,-0.0195,-0.0219,0.093335,0.011959,0.0,0.0
7.0,-0.0269,-0.0235,0.090194,0.011801,0.0,0.0
7.1,-0.0192,-0.0165,0.087053,0.011865,0.0,0.0
7.2,-0.0074,-0.0088,0.083916,0.011934,0.0,0.0
7.3,-0.0035,-0.0001,0.080795,0.012175,0.0,0.0
7.4,0.0055,0.003,0.077706,0.012583,0.0,0.0
7.5,0.0289,0.0291,0.074665,0.013108,0.0,0.0
7.6,0.0215,0.0256,0.071684,0.013894,0.0,0.0
7.7,0.0256,0.0352,0.068803,0.014927,0.0,0.0
7.8,0.0359,0.0327,0.066019,0.015928,0.0,0.0
7.9,0.0368,0.0465,0.063342,0.017023,0.0,0.0
8.0,0.0464,0.045,0.060777,0.018203,0.0,0.0
8.1,0.0022,-0.0022,0.058336,0.019485,0.0,0.0
8.2,0.0,-0.0,0.056019,0.020424,9e-05,0.00268
8.3,-0.0074,0.0074,0.053754,0.020777,0.000808,0.00804
8.4,0.0031,-0.0031,0.051525,0.021125,0.001436,0.01072
8.5,0.0011,-0.0011,0.04933,0.021467,0.003232,0.01608
8.6,0.0007,-0.0007,0.047168,0.0218,0.004399,0.01876
8.7,0.0013,-0.0013,0.04504,0.022124,0.007272,0.02412
8.8,-0.0011,0.0011,0.042922,0.02244,0.009005,0.02684
8.9,0.0023,-0.0023,0.040877,0.022738,0.012928,0.03216
9.0,0.0012,-0.0012,0.038861,0.023034,0.015173,0.03484
9.1,-0.0026,0.0026,0.036835,0.023331,0.0202,0.0402
9.2,-0.0127,0.0127,0.034857,0.023616,0.022984,0.04288
9.3,0.0058,-0.0058,0.032889,0.023897,0.029089,0.04824
9.4,0.0037,-0.0037,0.030987,0.024168,0.032411,0.05092
9.5,0.0011,-0.0011,0.029092,0.024434,0.039593,0.05628
9.6,0.0026,-0.0026,0.027224,0.024694,0.043454,0.05896
9.7,0.0016,-0.0016,0.025381,0.024949,0.051713,0.06432
9.8,0.0041,-0.0041,0.023564,0.025199,0.056113,0.067
9.9,-0.0087,0.0087,0.021753,0.025448,0.06545,0.07236
10.0,-0.009,0.009,0.020038,0.025684,0.070388,0.07504
10.1,0.0112,-0.0112,0.018259,0.025928,0.080802,0.0804
10.2,0.0017,-0.0017,0.016539,0.026164,0.086279,0.08308
10.3,0.0014,-0.0014,0.014842,0.026397,0.09777,0.08844
10.4,0.0092,-0.0092,0.013169,0.026627,0.103786,0.09112
10.5,-0.0031,0.0031,0.011518,0.026852,0.116355,0.09648
10.6,-0.0022,0.0022,0.009889,0.027075,0.122909,0.09916
10.7,0.0049,-0.0049,0.008283,0.027302,0.136555,0.10452
10.8,-0.0027,0.0027,0.0067,0.027522,0.143648,0.1072
10.9,0.0103,-0.0103,0.005123,0.027742,0.158372,0.11256
11.0,-0.0005,0.0005,0.003598,0.027952,0.166003,0.11524
11.1,1.391,1.389,0.002079,0.028161,0.181805,0.1206
11.2,1.3885,1.3915,0.000803,0.039497,0.189974,0.12328
11.3,1.39,1.39,0.00187,0.067985,0.206853,0.12864
11.4,1.3893,1.3907,0.00576,0.095923,0.215562,0.13132
11.5,1.3884,1.3916,0.012404,0.123011,0.233518,0.13668
11.6,1.3921,1.3879,0.021702,0.148985,0.242765,0.13936
11.7,1.3928,1.3872,0.033532,0.17363,0.261798,0.14472
11.8,1.3997,1.3803,0.047752,0.196774,0.271584,0.1474
11.9,1.3897,1.3903,0.064205,0.218298,0.291695,0.15276
12.0,1.3946,1.3854,0.082726,0.238139,0.30202,0.15544
12.1,1.4073,1.3727,0.103145,0.256278,0.323208,0.1608
12.2,1.3792,1.4008,0.125063,0.272571,0.334071,0.16348
12.3,1.3969,1.3831,0.148962,0.28482,0.356337,0.16884
12.4,1.411,1.369,0.173814,0.298329,0.367739,0.17152
12.5,1.4121,1.3679,0.199674,0.310229,0.391082,0.17688
12.6,1.4024,1.3776,0.22692,0.32087,0.403022,0.17956
12.7,1.4063,1.3737,0.255166,0.330244,0.427443,0.18492
12.8,1.4023,1.3777,0.28429,0.338468,0.439922,0.1876
12.9,1.4002,1.3798,0.314485,0.34572,0.46542,0.19296
13.0,1.3959,1.3841,0.344746,0.351909,0.478438,0.19564
13.1,1.3926,1.3874,0.375893,0.357341,0.491635,0.19832
13.2,1.4012,1.3788,0.407545,0.362043,0.5184,0.2
13.3,1.3943,1.3857,0.439957,0.36614,0.5318,0.2
13.4,1.3996,1.3804,0.472101,0.369597,0.5586,0.2
13.5,1.3903,1.3897,0.504891,0.372602,0.572,0.2
13.6,1.399,1.381,0.53796,0.375181,0.5988,0.2
13.7,1.3926,1.3874,0.570933,0.377373,0.6122,0.2
13.8,1.3884,1.3916,0.605116,0.379304,0.639,0.2
13.9,1.3854,1.3946,0.638468,0.38091,0.6524,0.2
14.0,1.3902,1.3898,0.671967,0.382288,0.6792,0.2
14.1,1.3842,1.3958,0.706273,0.383492,0.6926,0.2
14.2,-0.0004,0.0004,0.74035,0.384513,0.7194,0.2
14.3,0.0049,-0.0049,0.774303,0.374578,0.7328,0.2
14.4,-0.0034,0.0034,0.80618,0.350275,0.7596,0.2
14.5,-0.0003,0.0003,0.83579,0.329112,0.773,0.2
14.6,0.0018,-0.0018,0.863418,0.310506,0.7998,0.2
14.7,0.003,-0.003,0.889294,0.294007,0.8132,0.2
14.8,-0.0051,0.0051,0.913612,0.279266,0.84,0.2
14.9,-0.0031,0.0031,0.936533,0.266006,0.8534,0.2
15.0,-0.0061,0.0061,0.958193,0.254008,0.8802,0.2
15.1,-0.0037,0.0037,0.978709,0.24309,0.8936,0.2
15.2,0.0034,-0.0034,0.998182,0.233108,0.9204,0.2
15.3,0.0001,-0.0001,1.016698,0.223941,0.9338,0.2
15.4,-0.0082,0.0082,1.034335,0.215491,0.9606,0.2
15.5,-0.0031,0.0031,1.05116,0.20768,0.974,0.2
15.6,-0.0018,0.0018,1.067233,0.20044,1.0008,0.2
15.7,-0.0004,0.0004,1.082608,0.193713,1.0142,0.2
15.8,0.0065,-0.0065,1.097479,0.187394,1.041,0.2
15.9,0.0052,-0.0052,1.111457,0.181623,1.0544,0.2
16.0,0.0046,-0.0046,1.125017,0.176182,1.0812,0.2
16.1,0.0057,-0.0057,1.138051,0.171104,1.0946,0.2
16.2,0.0028,-0.0028,1.150594,0.166361,1.1214,0.2
16.3,0.0063,-0.0063,1.162679,0.161927,1.1348,0.2
16.4,-0.006,0.006,1.174335,0.157782,1.1616,0.2
16.5,-0.0246,0.0246,1.18559,0.153903,1.175,0.2
16.6,0.0081,-0.0081,1.196577,0.150236,1.2018,0.2
16.7,0.0101,-0.0101,1.206895,0.146899,1.2152,0.2
16.8,-0.0034,0.0034,1.217197,0.143668,1.242,0.2
16.9,0.0032,-0.0032,1.227086,0.140659,1.2554,0.2
17.0,0.0029,-0.0029,1.236682,0.137823,1.2822,0.2
17.1,-0.0051,0.0051,1.246003,0.135142,1.2956,0.2
17.2,0.0106,-0.0106,1.255063,0.132603,1.3224,0.2
17.3,1.4064,1.3736,1.263962,0.130169,1.3358,0.2
17.4,1.3889,1.3911,1.272663,0.138668,1.3626,0.2
17.5,1.3869,1.3931,1.283488,0.163842,1.376,0.2
17.6,1.3949,1.3851,1.296758,0.187556,1.4028,0.2
17.7,1.398,1.382,1.312153,0.209466,1.4162,0.2
17.8,1.3939,1.3861,1.330009,0.23013,1.443,0.2
17.9,1.3984,1.3816,1.349658,0.248877,1.4564,0.2
18.0,1.4079,1.3721,1.370874,0.265771,1.4832,0.2
18.1,1.3872,1.3928,1.394156,0.28134,1.4966,0.2
18.2,1.383,1.397,1.418676,0.295169,1.5234,0.2
18.3,1.3909,1.3891,1.444504,0.307513,1.5368,0.2
18.4,1.3994,1.3806,1.471495,0.318471,1.5636,0.2
18.5,1.4129,1.3671,1.499516,0.328151,1.577,0.2
18.6,1.3937,1.3863,1.528445,0.336665,1.6038,0.2
18.7,1.3853,1.3947,1.558172,0.344124,1.6172,0.2
18.8,1.412,1.368,1.588903,0.350698,1.644,0.2
18.9,1.3871,1.3929,1.619627,0.356303,1.6574,0.2
19.0,1.3869,1.3931,1.651187,0.361216,1.6842,0.2
19.1,1.3898,1.3902,1.683203,0.365465,1.6976,0.2
19.2,1.3903,1.3897,1.715614,0.369127,1.7244,0.2
19.3,1.3873,1.3927,1.748365,0.372275,1.7378,0.2
19.4,1.3888,1.3912,1.781407,0.374974,1.7646,0.2
19.5,1.3921,1.3879,1.814699,0.377282,1.778,0.2
19.6,1.3856,1.3944,1.848205,0.379251,1.8048,0.2
19.7,1.3877,1.3923,1.881892,0.380927,1.8182,0.2
19.8,1.3899,1.3901,1.915733,0.382351,1.845,0.2
19.9,1.3875,1.3925,1.949706,0.383559,1.8584,0.2
20.0,1.3865,1.3935,1.98379,0.384583,1.8718,0.2
20.1,1.3887,1.3913,2.017969,0.385452,1.8986,0.2
20.2,1.3899,1.3901,2.052227,0.386188,1.912,0.2
20.3,1.3897,1.3903,2.086553,0.386814,1.9388,0.2
20.4,-0.0006,0.0006,2.120938,0.387347,1.9522,0.2
20.5,0.0021,-0.0021,2.155164,0.37726,1.9792,0.2
20.6,0.0016,-0.0016,2.187597,0.352345,1.9924,0.2
20.7,0.002,-0.002,2.217112,0.331099,2.0192,0.2
20.8,0.0019,-0.0019,2.244925,0.312235,2.0326,0.2
20.9,0.0024,-0.0024,2.270963,0.295522,2.0594,0.2
21.0,0.0014,-0.0014,2.295423,0.280602,2.0728,0.2
21.1,0.0019,-0.0019,2.31847,0.267193,2.0996,0.2
21.2,0.0012,-0.0012,2.340242,0.255067,2.113,0.2
21.3,0.002,-0.002,2.360858,0.244042,2.1398,0.2
21.4,0.002,-0.002,2.380422,0.23397,2.1532,0.2
21.5,0.0015,-0.0015,2.399021,0.224728,2.18,0.2
21.6,0.0014,-0.0014,2.416733,0.216217,2.1934,0.2
21.7,0.0011,-0.0011,2.433628,0.208354,2.220388,0.19588
21.8,0.0009,-0.0009,2.449766,0.201071,2.233036,0.19328
21.9,0.0003,-0.0003,2.465202,0.194309,2.258576,0.18792
22.0,0.0005,-0.0005,2.479987,0.18802,2.271077,0.18524
22.1,0.0004,-0.0004,2.494165,0.182163,2.29554,0.17988
22.2,0.0008,-0.0008,2.507777,0.176702,2.307502,0.1772
22.3,-0.0005,0.0005,2.520862,0.171605,2.330888,0.17184
22.4,0.0005,-0.0005,2.533455,0.166845,2.342311,0.16916
22.5,0.0001,-0.0001,2.545587,0.162396,2.364619,0.1638
22.6,0.0002,-0.0002,2.557404,0.158195,2.375504,0.16112
22.7,0.0001,-0.0001,2.568589,0.15434,2.396735,0.15576
22.8,0.0001,-0.0001,2.579512,0.150691,2.407081,0.15308
22.9,-0.0002,0.0002,2.590081,0.147267,2.427235,0.14772
23.0,0.0001,-0.0001,2.600218,0.144082,2.437042,0.14504
23.1,-0.0007,0.0007,2.610245,0.141024,2.456119,0.13968
23.2,-0.0012,0.0012,2.619877,0.138169,2.465387,0.137
23.3,-0.0009,0.0009,2.629231,0.13547,2.483386,0.13164
23.4,-0.0013,0.0013,2.638323,0.132912,2.492116,0.12896
23.5,1.3889,1.3911,2.647165,0.13048,2.509038,0.1236
23.6,1.3889,1.3911,2.655981,0.138937,2.517229,0.12092
23.7,1.3895,1.3905,2.666832,0.164094,2.533074,0.11556
