TIME,INPUT_thr1,INPUT_thr2,OUTPUT_pos,OUTPUT_vel,GOAL_pos,GOAL_vel
4.6,0.0087,0.0067,-0.010012,0.02134,0.0,0.0
4.7,0.005,0.0056,-0.009785,0.021254,0.0,0.0
4.8,0.0048,0.0053,-0.009564,0.0212,0.0,0.0
4.9,0.0017,0.0041,-0.009351,0.021109,0.0,0.0
5.0,0.0033,0.0046,-0.009144,0.021016,0.0,0.0
5.1,0.0028,0.0035,-0.008953,0.020899,0.0,0.0
5.2,0.0028,0.0034,-0.008769,0.020809,0.0,0.0
5.3,0.004,0.0031,-0.008597,0.020714,0.0,0.0
5.4,0.0036,0.0035,-0.008431,0.020625,0.0,0.0
5.5,-0.0,0.0019,-0.008274,0.020553,0.0,0.0
5.6,0.001,0.0015,-0.008122,0.020481,0.0,0.0
5.7,0.0008,0.0014,-0.007983,0.020372,0.0,0.0
5.8,0.0011,0.001,-0.007853,0.020278,0.0,0.0
5.9,0.0012,0.0006,-0.007732,0.020189,0.0,0.0
6.0,-0.0025,-0.0006,-0.00762,0.020107,0.0,0.0
6.1,0.0005,-0.0,-0.007514,0.020022,0.0,0.0
6.2,-0.0024,-0.0013,-0.007419,0.019907,0.0,0.0
6.3,-0.0009,-0.001,-0.007335,0.019829,0.0,0.0
6.4,-0.0006,-0.0014,-0.00726,0.019721,0.0,0.0
6.5,0.0017,-0.0006,-0.007194,0.019639,0.0,0.0
6.6,-0.0008,-0.0014,-0.007136,0.019566,0.0,0.0
6.7,-0.0007,-0.0011,-0.007083,0.019523,0.0,0.0
6.8,0.0016,-0.0017,-0.007036,0.019456,0.0,0.0
6.9,-0.0021,-0.0017,-0.006996,0.019398,0.0,0.0
7.0,0.0034,-0.0003,-0.00696,0.019358,0.0,0.0
7.1,-0.0013,-0.0011,-0.00693,0.019295,0.0,0.0
7.2,-0.0012,-0.0013,-0.006902,0.019293,0.0,0.0
7.3,0.0021,-0.0003,-0.006877,0.019243,0.0,0.0
7.4,-0.005,-0.0019,-0.006857,0.019201,0.0,0.0
7.51,-0.0017,-0.0009,-0.006838,0.019184,0.0,0.0
7.6,0.0004,0.0001,-0.006826,0.019111,0.0,0.0
7.7,-0.002,-0.0013,-0.006819,0.019079,0.0,0.0
7.8,-0.0013,-0.0009,-0.006813,0.019074,0.0,0.0
7.9,-0.0017,-0.0004,-0.00681,0.019038,0.0,0.0
8.0,0.0001,-0.0001,-0.006809,0.019014,0.0,0.0
8.1,-0.0019,0.0019,-0.006811,0.018996,9e-05,0.00268
8.2,-0.0007,0.0007,-0.006813,0.018999,0.000359,0.00536
8.3,-0.0002,0.0002,-0.006815,0.019001,0.001436,0.01072
8.4,-0.0002,0.0002,-0.006817,0.019003,0.002244,0.0134
8.5,0.0001,-0.0001,-0.006818,0.019005,0.004399,0.01876
8.6,0.0018,-0.0018,-0.00682,0.019008,0.005746,0.02144
8.7,-0.0015,0.0015,-0.006821,0.019009,0.008978,0.0268
8.8,0.0004,-0.0004,-0.006822,0.019011,0.010863,0.02948
8.9,-0.0001,0.0001,-0.006822,0.019013,0.015173,0.03484
9.0,-0.0003,0.0003,-0.006823,0.019014,0.017597,0.03752
9.1,0.0002,-0.0002,-0.006823,0.019016,0.022984,0.04288
9.2,0.0016,-0.0016,-0.006824,0.019017,0.025946,0.04556
9.3,-0.0008,0.0008,-0.006824,0.019017,0.032411,0.05092
9.4,0.0006,-0.0006,-0.006824,0.019018,0.035912,0.0536
9.5,0.0002,-0.0002,-0.006824,0.019018,0.043454,0.05896
9.6,0.0,-0.0,-0.006825,0.019018,0.047494,0.06164
9.7,-0.0002,0.0002,-0.006825,0.019018,0.056113,0.067
9.8,0.0002,-0.0002,-0.006825,0.019018,0.060691,0.06968
9.9,0.0,-0.0,-0.006825,0.019018,0.070388,0.07504
10.0,0.0004,-0.0004,-0.006825,0.019018,0.075505,0.07772
10.1,-0.0,0.0,-0.006825,0.019017,0.086279,0.08308
10.2,0.0002,-0.0002,-0.006826,0.019017,0.091935,0.08576
10.3,0.0009,-0.0009,-0.006826,0.019017,0.103786,0.09112
10.4,-0.0003,0.0003,-0.006826,0.019016,0.10998,0.0938
10.5,-0.0001,0.0001,-0.006827,0.019016,0.122909,0.09916
10.6,-0.0002,0.0002,-0.006827,0.019016,0.129642,0.10184
10.7,0.0012,-0.0012,-0.006827,0.019016,0.143648,0.1072
10.8,0.0011,-0.0011,-0.006828,0.019016,0.15092,0.10988
10.9,0.0002,-0.0002,-0.006828,0.019016,0.166003,0.11524
11.0,1.3894,1.3906,-0.006829,0.019016,0.173814,0.11792
11.1,1.39,1.39,-0.006813,0.021865,0.189974,0.12328
11.2,1.3898,1.3902,-0.005143,0.048869,0.198324,0.12596
11.3,1.3903,1.3897,-0.000908,0.073176,0.215562,0.13132
11.4,1.3912,1.3888,0.005624,0.094847,0.22445,0.134
11.5,1.3916,1.3884,0.014194,0.114004,0.242765,0.13936
11.6,1.3959,1.3841,0.024672,0.130972,0.252192,0.14204
11.7,1.3906,1.3894,0.036497,0.145474,0.271585,0.1474
11.8,1.3937,1.3863,0.0498,0.158185,0.28155,0.15008
11.9,1.3939,1.3861,0.064434,0.169259,0.30202,0.15544
12.0,1.3982,1.3818,0.079786,0.178588,0.312524,0.15812
12.1,1.3998,1.3802,0.095906,0.182024,0.334071,0.16348
12.2,1.4028,1.3772,0.112595,0.189522,0.345114,0.16616
12.3,1.403,1.377,0.129975,0.195891,0.367739,0.17152
12.4,1.4035,1.3765,0.147942,0.201285,0.379321,0.1742
12.5,1.3968,1.3832,0.166405,0.20584,0.403022,0.17956
12.6,1.3972,1.3828,0.185287,0.209678,0.415143,0.18224
12.7,1.3969,1.3831,0.20452,0.212904,0.439922,0.1876
12.8,1.399,1.381,0.224049,0.215608,0.452581,0.19028
12.9,1.3919,1.3881,0.243826,0.217867,0.478438,0.19564
13.0,1.3928,1.3872,0.263808,0.21975,0.491635,0.19832
13.1,1.395,1.385,0.283963,0.221314,0.5184,0.2
13.2,1.3906,1.3894,0.30426,0.222609,0.5318,0.2
13.3,1.3953,1.3847,0.324674,0.223676,0.5586,0.2
13.4,1.3894,1.3906,0.345186,0.224553,0.572,0.2
13.5,1.3887,1.3913,0.365776,0.22527,0.5988,0.2
13.6,1.3896,1.3904,0.386432,0.225855,0.6122,0.2
13.7,1.3887,1.3913,0.40714,0.22633,0.639,0.2
13.8,1.3911,1.3889,0.427892,0.226715,0.6524,0.2
13.9,1.3901,1.3899,0.448677,0.227028,0.6658,0.2
14.0,1.3909,1.3891,0.469491,0.227282,0.6926,0.2
14.1,0.0015,-0.0015,0.490329,0.22749,0.7062,0.2
14.2,0.0019,-0.0019,0.511169,0.224831,0.7328,0.2
14.3,0.0015,-0.0015,0.530421,0.199257,0.7462,0.2
14.4,0.0006,-0.0006,0.547325,0.177658,0.773,0.2
14.5,0.0006,-0.0006,0.562235,0.159236,0.7864,0.2
14.6,0.0,-0.0,0.575437,0.143389,0.8132,0.2
14.7,0.0014,-0.0014,0.587164,0.129653,0.8266,0.2
14.8,0.0006,-0.0006,0.59751,0.117783,0.8534,0.2
14.9,0.0006,-0.0006,0.606932,0.107156,0.8668,0.2
15.0,0.0005,-0.0005,0.615346,0.097798,0.8936,0.2
15.1,0.0002,-0.0002,0.622731,0.089673,0.907,0.2
15.2,0.0003,-0.0003,0.629358,0.082444,0.9338,0.2
15.3,0.0001,-0.0001,0.635422,0.075868,0.9472,0.2
15.4,-0.0001,0.0001,0.640808,0.070054,0.974,0.2
15.5,-0.0,0.0,0.645643,0.064849,0.9874,0.2
15.6,-0.0,0.0,0.649987,0.060186,1.0142,0.2
15.7,-0.0001,0.0001,0.653888,0.056005,1.0276,0.2
15.8,-0.0002,0.0002,0.657394,0.052257,1.0544,0.2
15.9,-0.0001,0.0001,0.660545,0.048899,1.0678,0.2
16.0,0.0002,-0.0002,0.663378,0.045893,1.0946,0.2
16.1,0.0,-0.0,0.665952,0.043182,1.108,0.2
16.2,0.0003,-0.0003,0.668201,0.040834,1.1348,0.2
16.3,0.0001,-0.0001,0.670292,0.038678,1.1482,0.2
16.4,0.0006,-0.0006,0.672161,0.036782,1.175,0.2
16.5,0.0005,-0.0005,0.67385,0.0351,1.1886,0.2
16.6,0.0006,-0.0006,0.675381,0.03361,1.2152,0.2
16.7,0.0006,-0.0006,0.676772,0.032291,1.2286,0.2
16.8,0.0004,-0.0004,0.678039,0.031124,1.2554,0.2
16.9,0.0007,-0.0007,0.679197,0.030091,1.2688,0.2
17.0,0.0001,-0.0001,0.680257,0.029174,1.2956,0.2
17.1,-0.0002,0.0002,0.681239,0.028349,1.309,0.2
17.2,1.3903,1.3897,0.682126,0.027624,1.3358,0.2
17.3,1.3898,1.3902,0.682965,0.029529,1.3492,0.2
17.4,1.3906,1.3894,0.685371,0.055906,1.376,0.2
17.5,1.3909,1.3891,0.690277,0.07957,1.3894,0.2
17.6,1.3912,1.3888,0.697416,0.100599,1.4164,0.2
17.7,1.3918,1.3882,0.706529,0.119129,1.4296,0.2
17.8,1.3922,1.3878,0.717377,0.135337,1.4564,0.2
17.9,1.3925,1.3875,0.729737,0.149423,1.4698,0.2
18.0,1.393,1.387,0.743407,0.161598,1.4966,0.2
18.1,1.3934,1.3866,0.758208,0.172072,1.5102,0.2
18.2,1.3937,1.3863,0.773978,0.181046,1.5368,0.2
18.3,1.3937,1.3863,0.790578,0.188708,1.5502,0.2
18.4,1.3939,1.3861,0.807884,0.195228,1.577,0.2
18.5,1.3938,1.3862,0.825792,0.200761,1.5904,0.2
18.6,1.3938,1.3862,0.84421,0.205444,1.6172,0.2
18.7,1.3931,1.3869,0.862867,0.209359,1.6306,0.2
18.8,1.3935,1.3865,0.882267,0.21272,1.6574,0.2
18.9,1.3932,1.3868,0.901586,0.215483,1.6708,0.2
19.0,1.3933,1.3867,0.921552,0.217839,1.6976,0.2
19.1,1.3933,1.3867,0.941535,0.219779,1.711,0.2
19.2,1.3929,1.3871,0.961695,0.221388,1.738,0.2
19.3,1.3928,1.3872,0.982205,0.222727,1.7512,0.2
19.4,1.3926,1.3874,1.002427,0.223804,1.7782,0.2
19.5,1.3926,1.3874,1.022952,0.224692,1.7916,0.2
19.6,1.3926,1.3874,1.043557,0.225412,1.8182,0.2
19.7,1.3924,1.3876,1.064227,0.225992,1.8316,0.2
19.8,1.393,1.387,1.084948,0.226456,1.8584,0.2
19.9,1.3929,1.3871,1.105711,0.226827,1.8718,0.2
20.0,1.3927,1.3873,1.126507,0.22712,1.8988,0.2
20.1,1.3928,1.3872,1.147329,0.227353,1.912,0.2
20.2,1.3934,1.3866,1.168172,0.227538,1.9388,0.2
20.3,0.0033,-0.0033,1.189032,0.227686,1.9522,0.2
20.4,0.003,-0.003,1.209886,0.224696,1.979,0.2
20.5,0.0026,-0.0026,1.229125,0.199117,1.9924,0.2
20.6,0.002,-0.002,1.246014,0.177513,2.0058,0.2
20.7,0.0013,-0.0013,1.26091,0.159088,2.0326,0.2
20.8,0.0005,-0.0005,1.274097,0.143239,2.046,0.2
20.91,0.0001,-0.0001,1.286907,0.128234,2.0728,0.2
21.0,-0.0001,0.0001,1.296239,0.117528,2.0862,0.2
21.1,-0.0,0.0,1.305548,0.107021,2.113,0.2
21.2,-0.0006,0.0006,1.313871,0.09776,2.1264,0.2
21.3,-0.0007,0.0007,1.321323,0.089562,2.1532,0.2
21.4,-0.0009,0.0009,1.328003,0.082279,2.1666,0.2
21.5,-0.0008,0.0008,1.333995,0.07579,2.1934,0.2
21.6,-0.0009,0.0009,1.339374,0.069994,2.206777,0.19864
21.7,-0.0006,0.0006,1.344204,0.064808,2.233036,0.19328
21.8,-0.0003,0.0003,1.348544,0.060164,2.245896,0.1906
21.9,-0.0005,0.0005,1.352445,0.056002,2.271077,0.18524
22.0,-0.0005,0.0005,1.355951,0.052271,2.283398,0.18256
22.1,0.0,-0.0,1.359134,0.048897,2.307502,0.1772
22.2,-0.0001,0.0001,1.361942,0.045937,2.319285,0.17452
22.3,-0.0,0.0,1.364496,0.043263,2.342311,0.16916
22.4,-0.0001,0.0001,1.366797,0.040875,2.353555,0.16648
22.5,0.0006,-0.0006,1.368873,0.038747,2.375504,0.16112
22.6,0.0003,-0.0003,1.370748,0.036853,2.386368,0.1584
22.7,0.0004,-0.0004,1.372461,0.035154,2.407081,0.15308
22.8,0.0005,-0.0005,1.373983,0.033676,2.417248,0.1504
22.9,0.0004,-0.0004,1.375381,0.032352,2.437042,0.14504
23.0,0.0003,-0.0003,1.376653,0.031176,2.44667,0.14236
23.1,0.0002,-0.0002,1.377815,0.030132,2.465524,0.13696
23.2,0.0001,-0.0001,1.378879,0.029203,2.474477,0.13432
23.3,0.0001,-0.0001,1.379854,0.028374,2.492116,0.12896
23.4,1.3898,1.3902,1.380752,0.027629,2.500667,0.12628
23.5,1.3898,1.3902,1.381586,0.029811,2.517229,0.12092
23.6,1.3904,1.3896,1.384055,0.056399,2.525241,0.11824
23.7,1.3903,1.3897,1.389007,0.08,2.540726,0.11288
23.8,1.3914,1.3886,1.396186,0.10097,2.54842,0.11012
23.9,1.3919,1.3881,1.405334,0.119446,2.562607,0.10484
24.0,1.3926,1.3874,1.416211,0.135607,2.569542,0.10216
24.1,1.393,1.387,1.428596,0.149653,2.582872,0.0968
24.2,1.3938,1.3862,1.442145,0.161681,2.589268,0.09412
24.3,1.3936,1.3864,1.457259,0.172336,2.601521,0.08876
24.4,1.3941,1.3859,1.472891,0.181191,2.607378,0.08608
24.5,1.3942,1.3858,1.489505,0.188835,2.618554,0.08072
24.6,1.3941,1.3859,1.506823,0.195341,2.623872,0.07804
24.7,1.3945,1.3855,1.52456,0.200813,2.63397,0.07268
24.8,1.3938,1.3862,1.543169,0.205537,2.63875,0.07
24.9,1.3942,1.3858,1.562026,0.209482,2.647771,0.06464
25.0,1.3935,1.3865,1.581244,0.212801,2.652012,0.06196
25.1,1.3941,1.3859,1.600767,0.215585,2.659956,0.0566
25.2,1.3927,1.3873,1.620545,0.217911,2.663658,0.05392
25.3,1.3932,1.3868,1.640534,0.219847,2.670524,0.04856
25.4,1.3928,1.3872,1.660701,0.221451,2.673688,0.04588
25.5,1.3928,1.3872,1.680809,0.22276,2.679477,0.04052
25.6,1.3925,1.3875,1.701444,0.223856,2.682102,0.03784
25.7,1.3924,1.3876,1.721974,0.224738,2.686813,0.03248
25.8,1.3928,1.3872,1.742583,0.225452,2.6889,0.0298
25.9,1.3926,1.3874,1.763257,0.226026,2.692534,0.02444
26.0,1.3927,1.3873,1.783774,0.22648,2.694081,0.02176
26.1,1.3924,1.3876,1.804747,0.226848,2.696638,0.0164
26.2,1.3927,1.3873,1.825545,0.227136,2.697647,0.01372
26.3,1.3924,1.3876,1.846368,0.227363,2.699126,0.00836
26.4,1.3923,1.3877,1.867212,0.227543,2.699597,0.00568
26.5,0.0029,-0.0029,1.888072,0.227687,2.699999,0.00032
26.6,0.0029,-0.0029,1.908926,0.224693,2.7,0.0
26.7,0.0022,-0.0022,1.927984,0.199344,2.7,0.0
26.8,0.0015,-0.0015,1.945052,0.177502,2.7,0.0
26.9,0.0018,-0.0018,1.959946,0.159074,2.7,0.0
27.0,0.0008,-0.0008,1.973132,0.143223,2.7,0.0
27.1,0.0003,-0.0003,1.984843,0.129489,2.7,0.0
27.2,0.0001,-0.0001,1.995271,0.11751,2.7,0.0
27.3,0.0004,-0.0004,2.004579,0.107004,2.7,0.0
27.4,0.0002,-0.0002,2.0129,0.097744,2.7,0.0
27.5,-0.0001,0.0001,2.02028,0.089625,2.7,0.0
27.6,-0.0002,0.0002,2.027091,0.082198,2.7,0.0
27.7,-0.0007,0.0007,2.033019,0.07578,2.7,0.0
27.8,-0.0002,0.0002,2.038397,0.069987,2.7,0.0
27.9,-0.0004,0.0004,2.043227,0.064804,2.7,0.0
28.0,-0.0006,0.0006,2.047567,0.060163,2.7,0.0
28.1,-0.0005,0.0005,2.051505,0.055964,2.7,0.0
28.2,-0.0009,0.0009,2.054974,0.052275,2.7,0.0
28.3,-0.0004,0.0004,2.058128,0.048936,2.7,0.0
28.4,-0.0002,0.0002,2.060912,0.046003,2.7,0.0
28.5,-0.0003,0.0003,2.063521,0.043273,2.7,0.0
28.6,-0.0005,0.0005,2.065824,0.040887,2.7,0.0
28.7,-0.0,0.0,2.067901,0.038759,2.7,0.0
28.8,-0.0005,0.0005,2.069778,0.036865,2.7,0.0
28.9,-0.0001,0.0001,2.071475,0.035182,2.7,0.0
29.0,0.0001,-0.0001,2.073015,0.033688,2.7,0.0
29.1,-0.0001,0.0001,2.074413,0.032362,2.7,0.0
29.2,-0.0001,0.0001,2.075687,0.031185,2.7,0.0
29.3,-0.0001,0.0001,2.07685,0.03014,2.7,0.0
29.4,-0.0002,0.0002,2.077914,0.029209,2.7,0.0
29.5,-0.0001,0.0001,2.07888,0.028385,2.7,0.0
29.6,1.3897,1.3903,2.079787,0.027631,2.7,0.0
29.7,1.39,1.39,2.080633,0.030088,2.7,0.0
29.8,1.3903,1.3897,2.083091,0.056397,2.7,0.0
29.9,1.3908,1.3892,2.087982,0.079774,2.7,0.0
30.0,1.3916,1.3884,2.095221,0.100966,2.7,0.0
30.1,1.3919,1.3881,2.104368,0.119441,2.7,0.0
30.2,1.3926,1.3874,2.115245,0.135602,2.7,0.0
30.3,1.3936,1.3864,2.127629,0.149647,2.7,0.0
30.4,1.3932,1.3868,2.141177,0.161676,2.7,0.0
30.5,1.3939,1.3861,2.155985,0.172138,2.7,0.0
30.6,1.3939,1.3861,2.172085,0.18127,2.7,0.0
30.7,1.3944,1.3856,2.188536,0.188832,2.7,0.0
30.8,1.3942,1.3858,2.205855,0.195339,2.7,0.0
30.9,1.3943,1.3857,2.223773,0.200863,2.7,0.0
31.0,1.3943,1.3857,2.2422,0.20554,2.7,0.0
31.1,1.3943,1.3857,2.260486,0.209381,2.7,0.0
31.2,1.3937,1.3863,2.280277,0.21282,2.7,0.0
31.3,1.3935,1.3865,2.299803,0.21562,2.7,0.0
31.4,1.3904,1.3896,2.319585,0.217972,2.7,0.0
31.5,1.3929,1.3871,2.339583,0.219944,2.7,0.0
31.6,1.3939,1.3861,2.359761,0.221597,2.7,0.0
31.7,1.3936,1.3864,2.380091,0.222979,2.7,0.0
31.8,1.3925,1.3875,2.400547,0.224135,2.7,0.0
31.9,1.3937,1.3863,2.421108,0.225098,2.7,0.0
32.0,1.3932,1.3868,2.441758,0.225898,2.7,0.0
32.1,1.3929,1.3871,2.46248,0.226559,2.7,0.0
32.2,1.3929,1.3871,2.483262,0.227101,2.7,0.0
32.3,1.3927,1.3873,2.504093,0.227543,2.7,0.0
32.4,1.3931,1.3869,2.524964,0.227898,2.7,0.0
32.5,1.3928,1.3872,2.545867,0.228181,2.7,0.0
32.6,1.3931,1.3869,2.566795,0.228404,2.7,0.0
32.7,0.0028,-0.0028,2.587743,0.22858,2.7,0.0
32.8,0.0041,-0.0041,2.608687,0.225607,2.7,0.0
