rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,position,velocity,effort
17583000000,,134,,17,581000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.07141640776651846, 0.07593280434720272, -0.0024103837967857323, -0.00752534411528519]"
17682000000,,135,,17,681000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.10263149308925376, 0.09458582693164902, -0.01634113169260607, -0.0072291632467776585]"
17781000000,,136,,17,781000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.08774253765573851, 0.09102921429780018, -0.004835793928784011, -0.008558057973483442]"
17882000000,,137,,17,881000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.09422573376774492, 0.09629203776112212, -0.0051476604956180155, -0.007487814364585855]"
17982000000,,138,,17,982000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.08631795168823676, 0.09559847568299192, -0.002103791392585588, -0.012614274942916956]"
18082000000,,139,,18,81000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.08666049748254709, 0.09596179303954616, 0.001794636869601956, -0.008739371124327919]"
18181000000,,140,,18,181000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.11789135684862334, 0.11017377450328367, 0.005871696389243925, 0.01461209966117796]"
18282000000,,141,,18,281000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.07093501565302085, 0.08844354207509492, -0.002486622629810918, -0.022315576151589585]"
18381000000,,142,,18,381000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.08802903738889598, 0.09668507799985157, 0.0015874445029482932, -0.008215792092729454]"
18481000000,,143,,18,481000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.09715423344422487, 0.09957566799227831, 0.011270728453608374, 0.00852837812943456]"
18582000000,,144,,18,581000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.11220066760604717, 0.104631785095765, 0.015553215808496492, 0.024125211868597222]"
18682000000,,145,,18,681000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.09162439668989618, 0.09500604985582332, 0.007917710868477248, 0.004087882941359101]"
18782000000,,146,,18,781000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.08849991536906769, 0.09110312747749953, 0.00936997480340928, 0.006421755709405621]"
18882000000,,147,,18,882000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.09036888409846237, 0.09202739337819764, 0.014827434974885496, 0.01294912136753091]"
18982000000,,148,,18,981000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.08943412524033521, 0.08861350230258395, 0.013889614684091205, 0.014818995815278794]"
19081000000,,149,,19,81000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.08097355781616282, 0.08293394785074738, 0.01635840302864285, 0.01413820002907309]"
19182000000,,150,,19,181000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.09113875065589652, 0.0848724146422756, 0.023281110417005584, 0.030377931849635192]"
19282000000,,151,,19,281000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.07999109745282379, 0.07735672683469125, 0.016447155476009074, 0.019430662556321174]"
19381000000,,152,,19,381000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.0791101120209014, 0.076691054679841, 0.017662724460925292, 0.02040238252386362]"
19482000000,,153,,19,481000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.06234419279970703, 0.06585621324957393, 0.01941556151275143, 0.015438088561050141]"
