rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,position,velocity,effort
16351000000,,122,,16,350000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.2035974882606004, 0.20290161949962385, 0.0019409657709698303, 0.002729058896914774]"
16450000000,,123,,16,450000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.20169020593997605, 0.22078597992460253, 0.006197410174279766, -0.015429150832371405]"
16550000000,,124,,16,550000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.24278253254805607, 0.22149059545195213, 0.0009921501368242037, 0.025105934523326934]"
16650000000,,125,,16,650000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.23290022501014018, 0.23328104192475035, -0.00018531125781918437, -0.0006165983186532672]"
16750000000,,126,,16,750000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.23781074597519045, 0.23291309120630524, 0.0021006706129149933, 0.007647417748385102]"
16851000000,,127,,16,851000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.23854109680318852, 0.23043930988740835, -0.009320515372571387, -0.00014498841367104748]"
16951000000,,128,,16,950000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.23809187759618602, 0.24704351291035423, 0.015054628967285938, 0.004916622129385128]"
17050000000,,129,,17,50000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.2420843693392746, 0.23296715964567313, -0.014586085535644458, -0.004260560536875446]"
17151000000,,130,,17,151000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.235370967061235, 0.24580225513123966, 0.021703567663089497, 0.009889807822533802]"
17252000000,,131,,17,250000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.23561853276822034, 0.2307655434211812, -0.011358027569723395, -0.0058618654208172655]"
17351000000,,132,,17,350000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.22718610767063713, 0.23155963950435626, 0.007256051787046195, 0.002302890260699856]"
17453000000,,133,,17,452000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.2213977659050572, 0.22301312869367482, 0.0013545756031894318, -0.0004748732541356764]"
17551000000,,134,,17,550000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.2196228805537431, 0.2221289612199606, 0.005245386728507614, 0.002407172029319494]"
17651000000,,135,,17,650000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.209296247223218, 0.20831848481322057, 0.0006028887152510243, 0.0017102352112266916]"
