rosbagTimestamp,layout,dim,data_offset,data
20142000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20189000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20233000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20264000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20307000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20307000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20350000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20366000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20409000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20452000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20493000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20532000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20571000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20612000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20614000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20652000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20675000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20711000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20753000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20796000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20834000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20871000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20913000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20913000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20956000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20981000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21022000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21056000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21086000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21135000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21184000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21184000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21227000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21250000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21291000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21333000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21375000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21422000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21423000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21467000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21489000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21532000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21569000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21604000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21649000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21695000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21741000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21743000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21786000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21797000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21841000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21884000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21928000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21970000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21972000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22013000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22035000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22073000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22116000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22159000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22207000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22208000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22251000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22277000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22312000000,,[],0,"[1.0, -0.6, -0.6, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0]"
22352000000,,[],0,"[1.0, -0.5999768799999999, -0.6, 0.0, 0.001360000000000099, 0.0, 0.0, 0.04, 0.0]"
22398000000,,[],0,"[1.0, -0.59990752, -0.6, 0.0, 0.0027200000000000557, 0.0, 0.0, 0.04, 0.0]"
22440000000,,[],0,"[1.0, -0.5997919199999999, -0.6, 0.0, 0.0040800000000000124, 0.0, 0.0, 0.04, 0.0]"
22482000000,,[],0,"[1.0, -0.59963008, -0.6, 0.0, 0.005440000000000111, 0.0, 0.0, 0.04, 0.0]"
22484000000,,[],0,"[1.0, -0.599422, -0.6, 0.0, 0.006800000000000068, 0.0, 0.0, 0.04, 0.0]"
22529000000,,[],0,"[1.0, -0.59916768, -0.6, 0.0, 0.008160000000000025, 0.0, 0.0, 0.04, 0.0]"
22545000000,,[],0,"[1.0, -0.59886712, -0.6, 0.0, 0.009520000000000124, 0.0, 0.0, 0.04, 0.0]"
22586000000,,[],0,"[1.0, -0.59852032, -0.6, 0.0, 0.01088000000000008, 0.0, 0.0, 0.04, 0.0]"
22629000000,,[],0,"[1.0, -0.5981272799999999, -0.6, 0.0, 0.012240000000000037, 0.0, 0.0, 0.04, 0.0]"
22672000000,,[],0,"[1.0, -0.597688, -0.6, 0.0, 0.013599999999999994, 0.0, 0.0, 0.04, 0.0]"
22714000000,,[],0,"[1.0, -0.59720248, -0.6, 0.0, 0.014960000000000093, 0.0, 0.0, 0.04, 0.0]"
22760000000,,[],0,"[1.0, -0.59667072, -0.6, 0.0, 0.01632000000000005, 0.0, 0.0, 0.04, 0.0]"
22761000000,,[],0,"[1.0, -0.59609272, -0.6, 0.0, 0.017680000000000008, 0.0, 0.0, 0.04, 0.0]"
22803000000,,[],0,"[1.0, -0.59546848, -0.6, 0.0, 0.019040000000000105, 0.0, 0.0, 0.04, 0.0]"
22816000000,,[],0,"[1.0, -0.5947979999999999, -0.6, 0.0, 0.020400000000000064, 0.0, 0.0, 0.04, 0.0]"
22851000000,,[],0,"[1.0, -0.5940812799999999, -0.6, 0.0, 0.02176000000000002, 0.0, 0.0, 0.04, 0.0]"
22898000000,,[],0,"[1.0, -0.59331832, -0.6, 0.0, 0.02312000000000012, 0.0, 0.0, 0.04, 0.0]"
22946000000,,[],0,"[1.0, -0.5925091199999999, -0.6, 0.0, 0.024480000000000075, 0.0, 0.0, 0.04, 0.0]"
22987000000,,[],0,"[1.0, -0.59165368, -0.6, 0.0, 0.025840000000000033, 0.0, 0.0, 0.04, 0.0]"
22987000000,,[],0,"[1.0, -0.5907519999999999, -0.6, 0.0, 0.02720000000000013, 0.0, 0.0, 0.04, 0.0]"
23027000000,,[],0,"[1.0, -0.58980408, -0.6, 0.0, 0.02856000000000009, 0.0, 0.0, 0.04, 0.0]"
23055000000,,[],0,"[1.0, -0.58880992, -0.6, 0.0, 0.029920000000000044, 0.0, 0.0, 0.04, 0.0]"
23094000000,,[],0,"[1.0, -0.58773822, -0.6, 0.0, 0.03132000000000005, 0.0, 0.0, 0.04, 0.0]"
23137000000,,[],0,"[1.0, -0.5866828799999999, -0.6, 0.0, 0.0326400000000001, 0.0, 0.0, 0.04, 0.0]"
23183000000,,[],0,"[1.0, -0.5855499999999999, -0.6, 0.0, 0.03400000000000006, 0.0, 0.0, 0.04, 0.0]"
23230000000,,[],0,"[1.0, -0.5843708799999999, -0.6, 0.0, 0.035360000000000016, 0.0, 0.0, 0.04, 0.0]"
23231000000,,[],0,"[1.0, -0.5831455199999999, -0.6, 0.0, 0.036720000000000114, 0.0, 0.0, 0.04, 0.0]"
23272000000,,[],0,"[1.0, -0.5818739199999999, -0.6, 0.0, 0.03808000000000007, 0.0, 0.0, 0.04, 0.0]"
23299000000,,[],0,"[1.0, -0.5805560799999999, -0.6, 0.0, 0.039440000000000024, 0.0, 0.0, 0.04, 0.0]"
23339000000,,[],0,"[1.0, -0.5791919999999998, -0.6, 0.0, 0.04080000000000013, 0.0, 0.0, 0.04, 0.0]"
23381000000,,[],0,"[1.0, -0.5777394999999999, -0.6, 0.0, 0.04220000000000013, 0.0, 0.0, 0.04, 0.0]"
23428000000,,[],0,"[1.0, -0.5763251199999999, -0.6, 0.0, 0.04352000000000004, 0.0, 0.0, 0.04, 0.0]"
23472000000,,[],0,"[1.0, -0.57482232, -0.6, 0.0, 0.044879999999999996, 0.0, 0.0, 0.04, 0.0]"
23474000000,,[],0,"[1.0, -0.5732732799999999, -0.6, 0.0, 0.046240000000000094, 0.0, 0.0, 0.04, 0.0]"
23518000000,,[],0,"[1.0, -0.5716779999999999, -0.6, 0.0, 0.04760000000000005, 0.0, 0.0, 0.04, 0.0]"
23532000000,,[],0,"[1.0, -0.57003648, -0.6, 0.0, 0.04896000000000001, 0.0, 0.0, 0.04, 0.0]"
23575000000,,[],0,"[1.0, -0.5683487199999998, -0.6, 0.0, 0.05032000000000011, 0.0, 0.0, 0.04, 0.0]"
23617000000,,[],0,"[1.0, -0.5666147199999999, -0.6, 0.0, 0.051680000000000066, 0.0, 0.0, 0.04, 0.0]"
23660000000,,[],0,"[1.0, -0.5647814199999999, -0.6, 0.0, 0.05308000000000007, 0.0, 0.0, 0.04, 0.0]"
23701000000,,[],0,"[1.0, -0.5630079999999998, -0.6, 0.0, 0.05440000000000012, 0.0, 0.0, 0.04, 0.0]"
23744000000,,[],0,"[1.0, -0.5611352799999999, -0.6, 0.0, 0.05576000000000008, 0.0, 0.0, 0.04, 0.0]"
23745000000,,[],0,"[1.0, -0.55921632, -0.6, 0.0, 0.05712000000000003, 0.0, 0.0, 0.04, 0.0]"
23787000000,,[],0,"[1.0, -0.55725112, -0.6, 0.0, 0.05847999999999999, 0.0, 0.0, 0.04, 0.0]"
23804000000,,[],0,"[1.0, -0.5552396799999999, -0.6, 0.0, 0.05984000000000009, 0.0, 0.0, 0.04, 0.0]"
23842000000,,[],0,"[1.0, -0.553182, -0.6, 0.0, 0.061200000000000046, 0.0, 0.0, 0.04, 0.0]"
23885000000,,[],0,"[1.0, -0.5510780799999999, -0.6, 0.0, 0.06256, 0.0, 0.0, 0.04, 0.0]"
23928000000,,[],0,"[1.0, -0.5489279199999998, -0.6, 0.0, 0.0639200000000001, 0.0, 0.0, 0.04, 0.0]"
23970000000,,[],0,"[1.0, -0.5467315199999999, -0.6, 0.0, 0.06528000000000006, 0.0, 0.0, 0.04, 0.0]"
24012000000,,[],0,"[1.0, -0.54448888, -0.6, 0.0, 0.06664000000000002, 0.0, 0.0, 0.04, 0.0]"
24013000000,,[],0,"[1.0, -0.5421999999999998, -0.6, 0.0, 0.06800000000000012, 0.0, 0.0, 0.04, 0.0]"
24054000000,,[],0,"[1.0, -0.5398648799999999, -0.6, 0.0, 0.06936000000000007, 0.0, 0.0, 0.04, 0.0]"
24075000000,,[],0,"[1.0, -0.5374835199999999, -0.6, 0.0, 0.07072000000000003, 0.0, 0.0, 0.04, 0.0]"
24120000000,,[],0,"[1.0, -0.5350559199999998, -0.6, 0.0, 0.07208000000000013, 0.0, 0.0, 0.04, 0.0]"
24163000000,,[],0,"[1.0, -0.5325820799999998, -0.6, 0.0, 0.07344000000000009, 0.0, 0.0, 0.04, 0.0]"
24206000000,,[],0,"[1.0, -0.5300619999999999, -0.6, 0.0, 0.07480000000000005, 0.0, 0.0, 0.04, 0.0]"
24248000000,,[],0,"[1.0, -0.52749568, -0.6, 0.0, 0.07615999999999999, 0.0, 0.0, 0.04, 0.0]"
24250000000,,[],0,"[1.0, -0.5248831199999998, -0.6, 0.0, 0.0775200000000001, 0.0, 0.0, 0.04, 0.0]"
24296000000,,[],0,"[1.0, -0.5222243199999999, -0.6, 0.0, 0.07888000000000005, 0.0, 0.0, 0.04, 0.0]"
24313000000,,[],0,"[1.0, -0.5195192799999999, -0.6, 0.0, 0.08024, 0.0, 0.0, 0.04, 0.0]"
24354000000,,[],0,"[1.0, -0.5167679999999998, -0.6, 0.0, 0.0816000000000001, 0.0, 0.0, 0.04, 0.0]"
24397000000,,[],0,"[1.0, -0.5139704799999998, -0.6, 0.0, 0.08296000000000006, 0.0, 0.0, 0.04, 0.0]"
24439000000,,[],0,"[1.0, -0.5111267199999999, -0.6, 0.0, 0.08432000000000002, 0.0, 0.0, 0.04, 0.0]"
24480000000,,[],0,"[1.0, -0.5082367199999998, -0.6, 0.0, 0.08568000000000012, 0.0, 0.0, 0.04, 0.0]"
24526000000,,[],0,"[1.0, -0.5053004799999998, -0.6, 0.0, 0.08704000000000008, 0.0, 0.0, 0.04, 0.0]"
24528000000,,[],0,"[1.0, -0.5023179999999999, -0.6, 0.0, 0.08840000000000003, 0.0, 0.0, 0.04, 0.0]"
24570000000,,[],0,"[1.0, -0.49928927999999967, -0.6, 0.0, 0.08976000000000013, 0.0, 0.0, 0.04, 0.0]"
24585000000,,[],0,"[1.0, -0.49621431999999976, -0.6, 0.0, 0.09112000000000009, 0.0, 0.0, 0.04, 0.0]"
24625000000,,[],0,"[1.0, -0.4930931199999999, -0.6, 0.0, 0.09248000000000005, 0.0, 0.0, 0.04, 0.0]"
24667000000,,[],0,"[1.0, -0.48992568, -0.6, 0.0, 0.09384, 0.0, 0.0, 0.04, 0.0]"
