rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,position,velocity,effort
18407000000,,142,,18,407000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.010033201559715219, 0.010406867250182293, -0.0005132256717865879, -0.0009364137477181772]"
18508000000,,143,,18,507000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.014047630949175756, 0.01514450866511633, 0.0011596517451204313, -8.259655859968701e-05]"
18608000000,,144,,18,607000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.018418478773270085, 0.017671722611475028, 0.0020191833150065334, 0.002864908013212285]"
18708000000,,145,,18,707000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.02328585606805151, 0.021061564172025003, 0.0005714749806625201, 0.003090555088373476]"
18808000000,,146,,18,807000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.021245268394075274, 0.021885850095332986, 0.00394741753389647, 0.0032219387314584283]"
18908000000,,147,,18,907000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.025502870368052995, 0.02518280140606962, 0.002975021031209362, 0.003337509136600726]"
19008000000,,148,,19,7000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.027098960193260014, 0.027076776452524324, 0.004223830349715516, 0.004248954129603271]"
19108000000,,149,,19,108000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.03009327750627799, 0.028562202521085104, 0.0034328889919601297, 0.005166879276914748]"
19207000000,,150,,19,207000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.030523505145870836, 0.02969082692919925, 0.005554943516302201, 0.006497977627737289]"
19308000000,,151,,19,308000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.030701149022389438, 0.030099951951128415, 0.005872800641833477, 0.006553675119564205]"
19408000000,,152,,19,407000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.032008842951085505, 0.03239048496569035, 0.005641730513427934, 0.005209509001055739]"
19508000000,,153,,19,508000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.03190191838528735, 0.03285401253884405, 0.007505497916536178, 0.006427221523416602]"
19607000000,,154,,19,607000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.032946249212628655, 0.032431773371867305, 0.006192736755040065, 0.006775396728164538]"
19707000000,,155,,19,707000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.03381179985338632, 0.03337021254990852, 0.008261414470287786, 0.008761525896308738]"
19810000000,,156,,19,808000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.03355390542092648, 0.03320645553792184, 0.006977935638168848, 0.007371433492594806]"
19910000000,,157,,19,907000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.034434433801158223, 0.032327498336020125, 0.005515839362142959, 0.00790200964309464]"
20009000000,,158,,20,8000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.033101802608782066, 0.0328821231342218, 0.0076755434658074325, 0.007924337338331866]"
20108000000,,159,,20,107000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.03274148458431538, 0.03242004530713646, 0.008093883211571411, 0.008457923241760307]"
20208000000,,160,,20,207000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.032006925397107706, 0.03241953229418675, 0.009224485898167873, 0.00875719568837439]"
20308000000,,161,,20,307000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.03072783847095625, 0.03162614059689776, 0.009642485717795973, 0.008625130477588441]"
20407000000,,162,,20,407000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.03073440365922215, 0.030980671437987987, 0.009439692854850062, 0.009160786896613458]"
20508000000,,163,,20,507000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.029616444130579768, 0.029690108159758116, 0.010221430733171033, 0.01013800391725334]"
20608000000,,164,,20,607000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.029943905446379662, 0.029719782017107378, 0.008695775270211115, 0.008949602060373122]"
20708000000,,165,,20,707000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.030121088129377836, 0.029031180418351833, 0.008644119670267719, 0.009878474225526897]"
20808000000,,166,,20,808000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.027855251497809784, 0.028358313547966404, 0.01058081493720688, 0.01001108143875838]"
20907000000,,167,,20,907000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.02997116508147899, 0.027370692470766032, 0.008341344533889397, 0.011286461061084685]"
21008000000,,168,,21,7000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.023422002588845654, 0.026139542923467967, 0.00897840807261953, 0.005900708688344259]"
21109000000,,169,,21,108000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.024569252387672602, 0.025216028362671013, 0.008577706172332535, 0.007845212161238749]"
21208000000,,170,,21,207000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.024023467900597655, 0.02351416334125869, 0.009500720668964275, 0.010077524004214114]"
21307000000,,171,,21,307000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.021831800180720968, 0.02189281285205943, 0.00700025000015319, 0.006931151242493913]"
21408000000,,172,,21,407000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.022092327670486127, 0.020969665690108656, 0.0068099500529219615, 0.008081399842180457]"
21507000000,,173,,21,507000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.019008965695131858, 0.019205168973993228, 0.006756200765616578, 0.006533994418630247]"
21607000000,,174,,21,607000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.016542479408506474, 0.01788449365434636, 0.007521888622386346, 0.0060020155351358856]"
21708000000,,175,,21,707000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.017810225667395322, 0.016676309517723923, 0.004002642654177256, 0.005286838141987178]"
21808000000,,176,,21,807000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.015108851806688734, 0.01591520459325367, 0.006148097537085521, 0.0052348777982276365]"
21908000000,,177,,21,907000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.013471933584630526, 0.014033125209897277, 0.004872083229261304, 0.004236516169763008]"
22008000000,,178,,22,8000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.01215895199607592, 0.01307829543171695, 0.004683397591810524, 0.003642212410578189]"
22109000000,,179,,22,109000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.011778617777001078, 0.011429641058534471, 0.0026810430615755027, 0.0030762701048938313]"
22208000000,,180,,22,208000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.010742545625332644, 0.010617063623452916, 0.004007523556667278, 0.004149635846594537]"
22307000000,,181,,22,307000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.009565273067822594, 0.009850005722624757, 0.0026098078417937706, 0.002287339208963164]"
22407000000,,182,,22,407000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.007328683023206311, 0.008807052881361296, 0.004118875959110565, 0.002444575878185703]"
22508000000,,183,,22,507000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.008381778683198072, 0.007281466905417854, 0.00047353837311669446, 0.0017196758592253076]"
22608000000,,184,,22,608000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.005991023066837343, 0.006744584190497895, 0.0006844068995582743, -0.00016902463069578936]"
22707000000,,185,,22,707000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.005732409917967089, 0.005810378710590657, 0.002907451672592439, 0.0028191495774982024]"
