rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,position,velocity,effort
16174000000,,121,,16,167000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.2720924360367315, 0.2685280713895918, 0.014153262636433201, 0.01819001702792199]"
16269000000,,122,,16,267000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.27663215835397226, 0.2732994254210045, 0.01258402056349314, 0.01635844479744817]"
16367000000,,123,,16,367000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.29802952553953177, 0.2908157445165517, 0.011532989459979825, 0.019702821984584507]"
16470000000,,124,,16,468000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.2844529493100632, 0.28880790957869457, 0.018944876714196653, 0.014012748065893539]"
16568000000,,125,,16,568000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.2919906998491244, 0.29715867240772087, 0.020454530578591812, 0.014601640095641709]"
16668000000,,126,,16,667000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.3049043405228197, 0.2990072675324784, 0.009533319145365562, 0.01621193866028885]"
16768000000,,127,,16,767000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.27998971278927565, 0.2930861877911787, 0.02719358063263064, 0.012361413273048374]"
16868000000,,128,,16,868000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.2875267015183053, 0.2905492787099059, 0.016102992183783645, 0.012679829022966526]"
16968000000,,129,,16,967000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.3002560219762291, 0.28629207817368557, -0.003749908388065209, 0.012064694506914737]"
17068000000,,130,,17,67000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.2716208065692602, 0.2773235909219786, 0.018869933779913185, 0.012411352220918373]"
17168000000,,131,,17,168000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.27546444409377, 0.2787899774218131, 0.013627531654872148, 0.009861261198567218]"
17268000000,,132,,17,267000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.26289571918433574, 0.2683316605820396, 0.016823409168030712, 0.010667035597592066]"
17368000000,,133,,17,367000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.251405659990099, 0.2542756848020229, 0.013419941652488816, 0.010169548830723981]"
17468000000,,134,,17,467000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.2657951388880114, 0.26012566221552785, 0.003199903815521379, 0.009620763385390686]"
17568000000,,135,,17,567000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.24525270232334492, 0.2413689436128497, 0.003337645721950152, 0.00773612387503563]"
17668000000,,136,,17,667000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.22888713863778282, 0.22725217230459593, 0.004966078341881705, 0.006817728826274371]"
17768000000,,137,,17,768000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.20834571663731288, 0.20755088526888305, 0.0039971230210796484, 0.004897294393718813]"
17867000000,,138,,17,867000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.18215642974246424, 0.1885441821689168, 0.010527378757557623, 0.0032930494416954993]"
17967000000,,139,,17,967000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.18667696430578226, 0.18113397111177673, -0.0006177436028032132, 0.005659869473583292]"
18068000000,,140,,18,68000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.1500932563824576, 0.156739535130255, 0.008898591319169093, 0.0013714728623750575]"
18168000000,,141,,18,167000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.14059308204446755, 0.13923272632703151, 0.0025290913958661613, 0.004069736773087448]"
18268000000,,142,,18,267000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.14522985324757182, 0.1355096338584431, -0.009960331412556912, 0.001048120917590289]"
18368000000,,143,,18,367000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.10342479694070093, 0.10395763572593468, 0.0006120285249324377, 8.571943133520198e-06]"
18468000000,,144,,18,467000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.09414865037925171, 0.09136341423038868, -0.0036998165173767316, -0.0005454495071780278]"
18567000000,,145,,18,567000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.06993043299747763, 0.06902713005576082, -0.002939212005751796, -0.0019161931853440325]"
18668000000,,146,,18,667000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.05676822496164263, 0.05654654933515545, -0.0025245494470159738, -0.0022734948700309154]"
18767000000,,147,,18,767000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.049452633999759785, 0.03933918778075257, -0.01674596865438262, -0.005292174646403166]"
18868000000,,148,,18,867000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.008671702453965816, 0.015149198992962541, 0.002405987014795803, -0.004929980314088799]"
18967000000,,149,,18,967000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.003999947028074039, 0.0003302604464907402, -0.0008260244755323386, -0.005730119810737145]"
19068000000,,150,,19,68000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.004370778324439996, -0.009919447333248786, -0.013362270973747765, -0.00707822985966013]"
19168000000,,151,,19,167000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.029607423628075308, -0.032573719249979476, -0.0111961167712049, -0.007836694247534541]"
19268000000,,152,,19,267000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.0413401603828394, -0.04325154194435876, -0.010042668097260983, -0.007877968725532687]"
19368000000,,153,,19,367000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.06801735009254045, -0.06530851900197127, -0.006148938695708549, -0.009216774588826656]"
19468000000,,154,,19,467000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.06678096997995318, -0.07173652528990933, -0.014344135781961642, -0.008731814473651133]"
