rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,position,velocity,effort
17803000000,,136,,17,802000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.04920272481974834, 0.05052008234392666, 0.018355082831570793, 0.01686313425241659]"
17904000000,,137,,17,902000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.05248412212465549, 0.05514229001618787, 0.02019427699039635, 0.017183818754012346]"
18003000000,,138,,18,3000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.05550940498153676, 0.057093289713352834, 0.01702771559429513, 0.015233916620359816]"
18103000000,,139,,18,103000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.0622660018305443, 0.06060540201610094, 0.014154888572653063, 0.016035569775918544]"
18202000000,,140,,18,202000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.06327725346043621, 0.06265559682972503, 0.013547780291014616, 0.014251825859426146]"
18303000000,,141,,18,302000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.06599399166888777, 0.06613469880898216, 0.013573479494143323, 0.013414124259222098]"
18404000000,,142,,18,403000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.06644902424799283, 0.06666478302291738, 0.013462806496985318, 0.013218452939366607]"
18503000000,,143,,18,502000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.0692506331611307, 0.06857068549367773, 0.01094384169034341, 0.01171390368015019]"
18603000000,,144,,18,602000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.0683773291185391, 0.06880940789103533, 0.01097672631712261, 0.01048738359969247]"
18704000000,,145,,18,703000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.06900883160162917, 0.06885726565639806, 0.009357075467376724, 0.009528728638581535]"
18803000000,,146,,18,802000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.07082216897711889, 0.06914675812358208, 0.006854787942330864, 0.008752243110390046]"
18903000000,,147,,18,902000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.06896963014220481, 0.06840316470085006, 0.006518547757245204, 0.00716008757833236]"
19004000000,,148,,19,3000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.06844714910435054, 0.06795770459367115, 0.0057670431420094315, 0.0063213543512905986]"
19103000000,,149,,19,102000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.06668529604191288, 0.0668778163933429, 0.005890206940898928, 0.005672171624363687]"
19202000000,,150,,19,202000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.07715661819271045, 0.07138853520900933, -0.0035451451802373086, 0.002987389119700821]"
19304000000,,151,,19,302000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.06679372462557417, 0.06535946558130326, -0.00016950036730697428, 0.0014548428379088946]"
19403000000,,152,,19,403000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.06465917304089856, 0.06442834317761557, 0.0024089473968470125, 0.0026703694331816326]"
19503000000,,153,,19,502000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.060098933152202084, 0.06011075239083761, 0.0004136266644993425, 0.00040024100725344743]"
19602000000,,154,,19,602000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.0659016389179774, 0.06193779337647629, -0.004720866553906111, -0.00023168756104463692]"
19702000000,,155,,19,702000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.05527747750697087, 0.05832820943857719, -0.0006466591712911782, -0.004101708455333766]"
19802000000,,156,,19,802000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.05506797416203302, 0.05654863621999809, -0.0008697438648109446, -0.002546639933679115]"
19904000000,,157,,19,903000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.05145222722074787, 0.05262585141974327, -0.0027145281329747544, -0.00404369422799086]"
20004000000,,158,,20,2000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.05198368742141544, 0.0512178680905424, -0.005807540043805208, -0.004940225710668877]"
20103000000,,159,,20,102000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.046696974978084706, 0.048808374369001296, -0.00373845043624426, -0.006129676252690628]"
20202000000,,160,,20,202000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.04598210477014569, 0.045520950521833206, -0.008007770294444331, -0.007485498691699366]"
20303000000,,161,,20,302000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.04323886649670713, 0.04133431972428366, -0.01106292539968668, -0.008905966640277575]"
20403000000,,162,,20,403000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.0407486721827881, 0.040921591310042575, -0.008068345456046065, -0.008264181773432125]"
20503000000,,163,,20,503000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.03583358206183559, 0.03627839888851612, -0.0076732372234320995, -0.008177006185440976]"
20597000000,,164,,20,603000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.03626870829966997, 0.03596228707162679, -0.011072775798233958, -0.010725744178183151]"
20703000000,,165,,20,703000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.0360123284062006, 0.03170234668538982, -0.014567663658121718, -0.009686474621337631]"
20803000000,,166,,20,802000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.028740186294236875, 0.029462902913945706, -0.01154443029107727, -0.012362929456350013]"
20902000000,,167,,20,902000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.02576766901841719, 0.025909027350700498, -0.011581261326022928, -0.011741354056455563]"
21003000000,,168,,21,2000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.02426047818842649, 0.023859751814428065, -0.01235498440769955, -0.0119011492617019]"
21103000000,,169,,21,103000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.020908390707731178, 0.020937337859154595, -0.012265608417961245, -0.012298391971889531]"
21202000000,,170,,21,202000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.01921276265623898, 0.018842473790427416, -0.01298367719118937, -0.012564313474745901]"
21302000000,,171,,21,302000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.01564009144505152, 0.016397088844511153, -0.012086019012577543, -0.012943342232598375]"
21403000000,,172,,21,403000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.014449925530943644, 0.013512535168346456, -0.013345847945071616, -0.012284224054881259]"
21503000000,,173,,21,502000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.009846426532600648, 0.011299772187591732, -0.010976856659076382, -0.01262281604761545]"
21603000000,,174,,21,603000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.008160695342110485, 0.00865419775509885, -0.012619216688763275, -0.013178123599266865]"
21702000000,,175,,21,702000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.005277014419884264, 0.007200825331942762, -0.009976050632765965, -0.012154826632544226]"
21803000000,,176,,21,803000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.0023500342279143254, 0.003745425919612461, -0.010810603085573939, -0.012390927798936122]"
21903000000,,177,,21,903000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.003518021030870644, 0.0026418347535568936, -0.014219319067542209, -0.013227010717287768]"
22006000000,,178,,22,6000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.0006620220732390411, -4.7790954632892675e-05, -0.011304904161523816, -0.012000540105341219]"
22102000000,,179,,22,102000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.0007038193186403745, -0.0009570543786814281, -0.012579032338591839, -0.01229223571650101]"
22202000000,,180,,22,202000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.0037466293050679787, -0.0033959428661204266, -0.010801578159481788, -0.0111987415146938]"
22303000000,,181,,22,302000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.003902783817285949, -0.004132459056670659, -0.011395175950816664, -0.011135061562142523]"
22403000000,,182,,22,402000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.006087030260620413, -0.006182078417669162, -0.01055748544280634, -0.010449840433568202]"
22503000000,,183,,22,502000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.0075437300906371395, -0.007944219768516872, -0.009508765308432065, -0.00905519822818839]"
22603000000,,184,,22,603000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.011374505367226206, -0.008984347808721477, -0.006523848499500822, -0.009230776655234436]"
22703000000,,185,,22,702000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.007732521798884182, -0.008673294376396004, -0.009101727703841619, -0.008036273349526174]"
22803000000,,186,,22,803000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.009273248362903271, -0.010437353842956382, -0.008955349224968061, -0.007636963376726783]"
22903000000,,187,,22,903000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.01145823542551296, -0.010765978650551506, -0.006092877251227779, -0.006876879690093276]"
23003000000,,188,,23,2000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.010345952118213517, -0.011393623839757356, -0.007207847223599897, -0.006021326246804085]"
23103000000,,189,,23,103000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.00971498000082379, -0.01203563809804287, -0.0071448372534612965, -0.004516619410314832]"
23203000000,,190,,23,202000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.014308302761152823, -0.013484134321224014, -0.00272712916087911, -0.0036605256841217115]"
23303000000,,191,,23,302000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.011367795651817465, -0.011774872323407449, -0.005155203416441272, -0.0046941763598991855]"
23403000000,,192,,23,402000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.014456241005910506, -0.012438653984323086, -0.0020888198610453275, -0.0043738002364789785]"
23503000000,,193,,23,503000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.013989790747835643, -0.014210832491951007, -0.0016445571334828422, -0.0013942204481001968]"
23604000000,,194,,23,603000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.013573854263550877, -0.013297877735559327, -0.0015251610885874303, -0.0018377131340723675]"
23703000000,,195,,23,702000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.012974093236476528, -0.013406308148750594, -0.00041391951608413203, 7.557738390037401e-05]"
23804000000,,196,,23,803000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.012795133091573528, -0.01346277452452115, 0.000629815788890506, 0.0013859405834044164]"
23904000000,,197,,23,903000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.010693623312190488, -0.011460757481408464, -0.0003738947434009237, 0.0004949086852653227]"
24002000000,,198,,24,2000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.014548773311881284, -0.011819695686325822, 0.003973072369632861, 0.0008823066426988399]"
24103000000,,199,,24,103000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.011652375597975485, -0.012244929697654547, 0.0028555788433325853, 0.003526664885551531]"
24203000000,,200,,24,202000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.013894206360805276, -0.012902283424736804, 0.005800660857555795, 0.004677277123120535]"
24303000000,,201,,24,303000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.011467107210041813, -0.012434211081422458, 0.0029987092752417122, 0.004093984643028339]"
24403000000,,202,,24,402000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.009163977938412178, -0.011171317354255951, 0.0024452335208226365, 0.0047186081623925786]"
24503000000,,203,,24,502000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.0105361921273078, -0.010821904244864462, 0.0039528786871083415, 0.0042764565921282255]"
24603000000,,204,,24,602000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.009524020245353895, -0.01000709055516032, 0.0044192886037312685, 0.004966380831254558]"
24703000000,,205,,24,702000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.01021948892973147, -0.009907450900146888, 0.0061199994700927044, 0.00576660664670471]"
24803000000,,206,,24,802000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.00992290842408391, -0.009620486238455213, 0.007462068077454764, 0.007119565497955801]"
24903000000,,207,,24,903000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.008279655867516084, -0.008497865966998717, 0.0058584012038437215, 0.00610553096315737]"
25004000000,,208,,25,3000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.011659410334170006, -0.008207648712843584, 0.01136562947090066, 0.007456401526323419]"
25103000000,,209,,25,102000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.005157642567169874, -0.008262033598893487, 0.003825600440985425, 0.0073414203333931356]"
25204000000,,210,,25,203000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.008525465266024938, -0.006994253008690657, 0.008712213922490252, 0.0069780681725441236]"
25302000000,,211,,25,302000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.007232989791484783, -0.006812307722508673, 0.008673486799610653, 0.008197051205199]"
25403000000,,212,,25,403000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.008183689370861516, -0.006511315198960133, 0.010319708708105332, 0.008425692676930545]"
25503000000,,213,,25,502000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.005012967898852882, -0.005615895503692333, 0.00729877119853402, 0.00798160555964198]"
25603000000,,214,,25,602000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.004160178470270392, -0.0048777431448243464, 0.007215992215673314, 0.008028656641998866]"
25703000000,,215,,25,702000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.007180806108221423, -0.005204592048233078, 0.011244906707560298, 0.009006782504532573]"
25803000000,,216,,25,803000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.0033773342191832654, -0.004189698066394339, 0.0071731449090618364, 0.008093172362018296]"
25903000000,,217,,25,902000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.003582370204446852, -0.004009797793355757, 0.008606223672241798, 0.009090298778854715]"
26003000000,,218,,26,2000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.0013648103720103203, -0.0013648103720103203, 0.006618351549864383, 0.009709732375439104]"
26103000000,,219,,26,102000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.0007156746265956824, 0.0007156746265956824, 0.01033316471476479, 0.008712116938911931]"
26203000000,,220,,26,202000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.0007013472763133795, -0.0007013472763133795, 0.007518539507247354, 0.009107134938912085]"
26302000000,,221,,26,302000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-6.171411624264295e-05, 6.171411624264295e-05, 0.008492006302381692, 0.008352219970498252]"
26403000000,,222,,26,403000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.002130134593295891, -0.002130134593295891, 0.00505372695587149, 0.009878614993547197]"
26503000000,,223,,26,503000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.0015775785079500998, 0.0015775785079500998, 0.009176288592200247, 0.005602974635674396]"
26603000000,,224,,26,602000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.0003819605673482743, 0.0003819605673482743, 0.008193649857079925, 0.00732848529045457]"
26703000000,,225,,26,702000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-7.390330945140478e-05, 7.390330945140478e-05, 0.00678490804424586, 0.00661751242763132]"
26802000000,,226,,26,802000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-6.027311099627501e-05, 6.027311099627501e-05, 0.006084963830947672, 0.005948441466044211]"
26903000000,,227,,26,903000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.00028695253214652865, 0.00028695253214652865, 0.00824778696739549, 0.007597821540754386]"
27003000000,,228,,27,2000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-6.514604410081551e-06, 6.514604410081551e-06, 0.005559230971692804, 0.005544474985386908]"
27103000000,,229,,27,102000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[7.782269841069401e-05, -7.782269841069401e-05, 0.0051218479111182, 0.005298121188780164]"
27203000000,,230,,27,203000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.0005081810782313546, 0.0005081810782313546, 0.006731818445802745, 0.005580756530255976]"
27303000000,,231,,27,303000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.00030762267605616197, 0.00030762267605616197, 0.004236476023818505, 0.0035396914288485515]"
27403000000,,232,,27,402000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.0007963951714812547, -0.0007963951714812547, 0.0016130036550965226, 0.003416888512060979]"
27502000000,,233,,27,502000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.001350668300193012, 0.001350668300193012, 0.007075008490345643, 0.004015660341651545]"
