rosbagTimestamp,name,pose,-,position,x,y,z,orientation,x,y,z,w,-,position,x,y,z,orientation,x,y,z,w,twist,-,linear,x,y,z,angular,x,y,z,-,linear,x,y,z,angular,x,y,z
20551000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103202058479,-0.485196924097,-0.0753171167654,,-0.011659758365,0.00298238279913,-0.000643104613381,0.999927368284,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.006905334695,0.00249263281654,0.00105818209126,,0.01330245009,-0.000736446259301,0.00447729173719
20551000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103208963994,-0.485194430986,-0.0753160604851,,-0.0116531135491,0.00298198681111,-0.000640850484664,0.999927448373,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690551421096,0.00249311122087,0.00105627901674,,0.0133034703972,-0.000748377664978,0.00447763248087
20551000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103215869688,-0.485191937394,-0.0753150061229,,-0.0116464682653,0.00298158486212,-0.000638596255184,0.999927528436,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690569350787,0.00249359096489,0.00105436091425,,0.0133043982436,-0.000760296822747,0.00447797009697
20551000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103222775561,-0.485189443322,-0.0753139536938,,-0.0116398225599,0.00298117695831,-0.000636341926531,0.999927608472,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690587258508,0.00249407204746,0.00105242781934,,0.0133052337044,-0.000772203686972,0.0044783045877
20552000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103229681613,-0.485186948767,-0.0753129032127,,-0.0116331764792,0.00298076310582,-0.000634087500291,0.99992768848,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690605144196,0.00249455446744,0.00105047976776,,0.0133059768553,-0.000784098212095,0.00447863595525
20553000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103236587843,-0.485184453728,-0.0753118546946,,-0.0116265300691,0.00298034331084,-0.000631832978053,0.999927768461,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690623007784,0.00249503822366,0.00104851679548,,0.0133066277726,-0.00079598035266,0.00447896420187
20554000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103243494252,-0.485181958205,-0.0753108081544,,-0.0116198833758,0.00297991757958,-0.000629578361399,0.999927848413,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0069064084921,0.00249552331497,0.00104653893869,,0.0133071865332,-0.000807850063299,0.0044792893298
20555000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103250400839,-0.485179462195,-0.0753097636069,,-0.0116132364454,0.00297948591825,-0.000627323651916,0.999927928337,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690658668408,0.00249600974018,0.00104454623379,,0.0133076532145,-0.000819707298736,0.00447961134129
20556000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103257307604,-0.485176965697,-0.0753087210669,,-0.0116065893239,0.00297904833311,-0.000625068851183,0.999928008231,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690676465315,0.00249649749812,0.00104253871737,,0.0133080278945,-0.000831552013792,0.00447993023862
20557000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103264214547,-0.48517446871,-0.0753076805492,,-0.0115999420572,0.00297860483043,-0.000622813960783,0.999928088094,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690694239868,0.0024969865876,0.00104051642624,,0.0133083106518,-0.000843384163379,0.00448024602408
20558000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103271121667,-0.485171971232,-0.0753066420685,,-0.0115932946912,0.00297815541651,-0.000620558982293,0.999928167928,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690711992002,0.00249747700741,0.00103847939744,,0.0133085015654,-0.000855203702506,0.00448055869999
20559000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103278028965,-0.485169473263,-0.0753056056395,,-0.0115866472719,0.00297770009765,-0.000618303917292,0.99992824773,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690729721654,0.00249796875634,0.00103642766817,,0.0133086007152,-0.000867010586271,0.00448086826868
20560000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.10328493644,-0.485166974801,-0.075304571277,,-0.0115799998451,0.00297723888021,-0.000616048767357,0.9999283275,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690747428761,0.00249846183318,0.00103436127589,,0.0133086081812,-0.00087880476987,0.00448117473247
20560000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103291844091,-0.485164475844,-0.0753035389954,,-0.0115733524566,0.00297677177054,-0.00061379353406,0.999928407237,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0069076511326,0.00249895623669,0.00103228025823,,0.0133085240443,-0.000890586208592,0.00448147809373
20562000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.10329875192,-0.485161976392,-0.0753025088095,,-0.0115667051522,0.00297629877502,-0.000611538218977,0.999928486942,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690782775088,0.00249945196566,0.00103018465303,,0.0133083483859,-0.000902354857826,0.00448177835484
20563000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103305659924,-0.485159476443,-0.0753014807337,,-0.0115600579776,0.00297581990008,-0.000609282823677,0.999928566614,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690800414181,0.00249994901882,0.00102807449835,,0.013308081288,-0.000914110673046,0.00448207551819
20564000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103312568105,-0.485156975995,-0.0753004547826,,-0.0115534109785,0.00297533515212,-0.000607027349732,0.999928646251,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690818030478,0.00250044739492,0.00102594983245,,0.0133077228328,-0.000925853609832,0.00448236958619
20565000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103319476461,-0.485154475048,-0.0752994309706,,-0.0115467642006,0.00297484453762,-0.00060477179871,0.999928725854,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690835623916,0.00250094709272,0.00102381069377,,0.0133072731036,-0.000937583623852,0.00448266056126
20565000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103326384994,-0.485151973599,-0.0752984093122,,-0.0115401176894,0.00297434806303,-0.000602516172177,0.999928805421,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690853194432,0.00250144811092,0.001021657121,,0.0133067321839,-0.000949300670871,0.00448294844584
20567000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103333293702,-0.485149471648,-0.0752973898217,,-0.0115334714905,0.00297384573487,-0.000600260471699,0.999928884953,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690870741965,0.00250195044826,0.00101948915299,,0.0133061001578,-0.000961004706752,0.00448323324239
20568000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103340202585,-0.485146969194,-0.0752963725136,,-0.0115268256495,0.00297333755964,-0.000598004698839,0.999928964449,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690888266453,0.00250245410345,0.0010173068288,,0.0133053771101,-0.000972695687453,0.00448351495339
20569000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103347111643,-0.485144466234,-0.0752953574022,,-0.0115201802118,0.00297282354388,-0.000595748855161,0.999929043908,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690905767833,0.00250295907519,0.00101511018772,,0.0133045631259,-0.000984373569025,0.00448379358132
20570000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103354020876,-0.485141962769,-0.0752943445016,,-0.0115135352228,0.00297230369417,-0.000593492942224,0.99992912333,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690923246044,0.00250346536217,0.0010128992692,,0.0133036582911,-0.000996038307618,0.00448406912869
20571000000,"[test_pond_floor, mallard]",,,1.35,-0.05,-0.5,,0.0,0.0,0.0,1.0,,-0.103360930283,-0.485139458795,-0.0752933338262,,-0.011506890728,0.00297177801708,-0.000591236961588,0.999929202714,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00690940701025,0.00250397296309,0.00101067411291,,0.013302662692,-0.00100768985948,0.00448434159803
