time,goal_position,position,goal_velocity,velocity
1.669,0.035166,0.025294,0.05304,0.050152
1.679,0.036992,0.025834,0.0544,0.050559
1.72,0.038865,0.027836,0.05576,0.052029
1.765,0.040784,0.030161,0.05712,0.053805
1.808,0.042749,0.032458,0.05848,0.05552
1.852,0.04476,0.034884,0.05984,0.05722
1.853,0.046818,0.03494,0.0612,0.057258
1.9,0.048922,0.037672,0.06256,0.059053
1.918,0.051072,0.03866,0.06392,0.059682
1.96,0.053268,0.041146,0.06528,0.061215
2.002,0.055511,0.043697,0.06664,0.062723
2.047,0.057732,0.046499,0.06796,0.064355
2.094,0.060066,0.049506,0.06932,0.066098
2.095,0.062516,0.049571,0.07072,0.066135
2.136,0.064944,0.052262,0.07208,0.067589
2.156,0.067418,0.053593,0.07344,0.068015
2.193,0.069863,0.05601,0.07476,0.068774
2.225,0.072504,0.058182,0.07616,0.069439
2.269,0.075117,0.061281,0.07752,0.070882
2.313,0.077776,0.064378,0.07888,0.072366
2.359,0.080481,0.06769,0.08024,0.074259
2.36,0.083232,0.067763,0.0816,0.074305
2.407,0.08603,0.071247,0.08296,0.076429
2.429,0.088873,0.072912,0.08432,0.077414
2.474,0.091763,0.076384,0.08568,0.079383
2.521,0.0947,0.079944,0.08704,0.081327
2.567,0.097682,0.083837,0.0884,0.083401
2.567,0.100711,0.083837,0.08976,0.083401
2.61,0.103786,0.08741,0.09112,0.085243
2.633,0.106999,0.089438,0.09252,0.08628
2.672,0.110074,0.092703,0.09384,0.088044
2.715,0.113288,0.096478,0.0952,0.09002
2.759,0.116548,0.100427,0.09656,0.091927
2.804,0.119854,0.104458,0.09792,0.093771
2.805,0.123206,0.104643,0.09928,0.093854
2.846,0.126605,0.108381,0.10064,0.09555
2.87,0.13005,0.110752,0.102,0.096637
2.913,0.133541,0.114991,0.10336,0.098533
2.956,0.137078,0.119116,0.10472,0.100437
3.0,0.140662,0.123526,0.10608,0.102481
3.044,0.144292,0.128025,0.10744,0.104448
3.044,0.147968,0.128025,0.1088,0.104448
3.081,0.15169,0.131767,0.11016,0.105945
3.109,0.155459,0.134821,0.11152,0.10714
3.148,0.159274,0.13909,0.11288,0.108881
3.19,0.163135,0.143542,0.11424,0.110753
3.234,0.167042,0.148404,0.1156,0.112754
3.275,0.170996,0.153017,0.11696,0.114732
3.317,0.174995,0.157826,0.11832,0.116734
3.319,0.179041,0.158057,0.11968,0.116829
3.36,0.183134,0.162717,0.12104,0.11867
3.381,0.187272,0.165312,0.1224,0.119664
3.422,0.19158,0.170205,0.1238,0.121499
3.464,0.195688,0.175296,0.12512,0.123453
3.508,0.199965,0.180718,0.12648,0.125497
3.548,0.204288,0.185725,0.12784,0.127291
3.588,0.208658,0.190929,0.1292,0.129055
3.59,0.213074,0.191057,0.13056,0.129098
3.627,0.2178,0.195817,0.132,0.130666
3.655,0.222178,0.199457,0.13332,0.131866
3.694,0.226734,0.204584,0.13468,0.133522
3.736,0.231336,0.210177,0.13604,0.135294
3.784,0.235984,0.216662,0.1374,0.137397
3.83,0.240679,0.22297,0.13876,0.139373
3.831,0.24542,0.223108,0.14012,0.139415
3.876,0.250207,0.229369,0.14148,0.141303
3.892,0.255041,0.231756,0.14284,0.142007
3.933,0.259921,0.237419,0.1442,0.143636
3.975,0.264846,0.243432,0.14556,0.145194
4.017,0.269819,0.24951,0.14692,0.146722
4.059,0.274837,0.255653,0.14828,0.148339
4.1,0.279902,0.261717,0.14964,0.14995
4.103,0.285012,0.262164,0.151,0.150066
4.143,0.29017,0.268147,0.15236,0.151593
4.164,0.295373,0.271313,0.15372,0.15237
4.207,0.30202,0.277845,0.15544,0.153935
4.248,0.307328,0.283827,0.1568,0.155339
4.291,0.312682,0.290797,0.15816,0.156951
4.34,0.318083,0.298469,0.15952,0.158738
4.38,0.32353,0.304802,0.16088,0.160392
4.382,0.329023,0.305121,0.16224,0.160474
4.422,0.334562,0.311522,0.1636,0.162094
4.445,0.340148,0.315232,0.16496,0.163015
4.489,0.345779,0.322389,0.16632,0.164753
4.53,0.351457,0.329125,0.16768,0.166339
4.577,0.357182,0.33693,0.16904,0.168257
4.618,0.362952,0.343811,0.1704,0.169898
4.62,0.368769,0.343979,0.17176,0.169938
4.66,0.374632,0.35093,0.17312,0.17162
4.683,0.380541,0.35486,0.17448,0.172566
4.725,0.386496,0.362091,0.17584,0.174269
4.767,0.392498,0.369395,0.1772,0.176062
4.81,0.398546,0.376952,0.17856,0.177879
4.85,0.40464,0.384051,0.17992,0.179565
4.891,0.41078,0.391217,0.18128,0.181251
4.892,0.416967,0.391577,0.18264,0.181335
4.932,0.4232,0.398814,0.184,0.182989
4.958,0.42985,0.40355,0.18544,0.183806
4.996,0.435804,0.41051,0.18672,0.184984
5.043,0.442176,0.41918,0.18808,0.186655
5.09,0.448594,0.42795,0.18944,0.188986
5.091,0.455058,0.428138,0.1908,0.189035
5.138,0.461568,0.437018,0.19216,0.191314
5.157,0.468125,0.440638,0.19352,0.192218
5.198,0.474728,0.448507,0.19488,0.194142
5.242,0.481377,0.45704,0.19624,0.196194
5.293,0.488072,0.467044,0.1976,0.198607
5.33,0.495012,0.474179,0.199,0.200275
5.33,0.5016,0.474179,0.2,0.200275
5.37,0.5084,0.482378,0.2,0.20213
5.399,0.5154,0.48802,0.2,0.203375
5.437,0.522,0.495936,0.2,0.204947
5.479,0.5288,0.50451,0.2,0.205817
5.52,0.5356,0.513119,0.2,0.20667
5.56,0.5426,0.521143,0.2,0.20731
5.598,0.5492,0.529191,0.2,0.207897
5.638,0.5562,0.537261,0.2,0.208463
5.638,0.5628,0.537261,0.2,0.208463
5.679,0.5696,0.545768,0.2,0.209008
5.703,0.5764,0.550757,0.2,0.20932
5.746,0.5834,0.559715,0.2,0.209832
5.789,0.59,0.568694,0.2,0.21027
5.833,0.5968,0.577899,0.2,0.210679
5.876,0.6036,0.586905,0.2,0.210724
5.877,0.6104,0.586905,0.2,0.210724
5.918,0.6172,0.595703,0.2,0.210763
5.941,0.624,0.600312,0.2,0.210751
5.985,0.6308,0.609737,0.2,0.210633
6.028,0.6376,0.618737,0.2,0.210518
6.072,0.6444,0.627949,0.2,0.210745
6.115,0.6532,0.636961,0.2,0.210981
6.148,0.66,0.643884,0.2,0.211064
6.185,0.6666,0.651647,0.2,0.211059
6.23,0.6734,0.661087,0.2,0.211047
6.231,0.6802,0.661297,0.2,0.211039
6.27,0.687,0.669472,0.2,0.210758
6.29,0.6938,0.673661,0.2,0.210614
6.333,0.7006,0.682656,0.19988,0.210312
6.378,0.707373,0.692058,0.19852,0.210084
6.422,0.714099,0.701241,0.19716,0.209861
6.464,0.720975,0.70998,0.19576,0.208651
6.467,0.727414,0.710395,0.19444,0.208581
6.511,0.734001,0.719688,0.19308,0.207022
6.53,0.740543,0.723591,0.19172,0.206374
6.571,0.747038,0.731969,0.19036,0.20485
6.611,0.753487,0.740284,0.189,0.203351
6.653,0.75989,0.748338,0.18764,0.201883
6.696,0.766247,0.757128,0.18628,0.20027
6.739,0.772742,0.765651,0.18488,0.198675
6.742,0.778822,0.766243,0.18356,0.198552
6.778,0.78504,0.773318,0.1822,0.197086
6.801,0.791211,0.777811,0.18084,0.196162
6.84,0.797337,0.785381,0.17948,0.194595
6.881,0.803416,0.793272,0.17812,0.192892
6.924,0.809626,0.801473,0.17672,0.191143
6.964,0.815611,0.809222,0.17536,0.189412
7.004,0.821376,0.816527,0.17404,0.187776
7.046,0.82727,0.824323,0.17268,0.186068
7.047,0.833118,0.824508,0.17132,0.186029
7.087,0.83892,0.831866,0.16996,0.184472
7.109,0.844676,0.835887,0.1686,0.183629
7.147,0.850385,0.842789,0.16724,0.182154
7.193,0.856214,0.851067,0.16584,0.180348
7.235,0.861665,0.858553,0.16452,0.178744
7.277,0.867235,0.865976,0.16316,0.17726
7.316,0.872759,0.872812,0.1618,0.175911
7.318,0.878238,0.873161,0.16044,0.175842
7.361,0.883669,0.880632,0.15908,0.174109
7.38,0.889213,0.883908,0.15768,0.173307
7.418,0.894394,0.890414,0.15636,0.171727
7.46,0.899687,0.897538,0.155,0.170082
7.505,0.904934,0.905095,0.15364,0.168385
7.545,0.910135,0.91175,0.15228,0.16688
7.584,0.915289,0.918343,0.15092,0.165351
7.587,0.920398,0.918671,0.14956,0.165276
7.628,0.925459,0.925525,0.1482,0.163704
7.652,0.930622,0.929249,0.1468,0.162695
7.694,0.935445,0.93599,0.14548,0.160851
7.737,0.940368,0.942969,0.14412,0.158954
7.776,0.945245,0.949085,0.14276,0.157291
7.818,0.950075,0.955446,0.1414,0.155574
7.856,0.95514,0.961278,0.13996,0.153882
7.858,0.959598,0.961583,0.13868,0.15379
7.899,0.96429,0.967797,0.13732,0.151927
7.923,0.968936,0.971549,0.13596,0.150807
7.965,0.973535,0.977641,0.1346,0.14897
8.01,0.978089,0.984242,0.13324,0.146986
8.052,0.982596,0.990323,0.13188,0.145144
8.097,0.987187,0.996611,0.13048,0.143226
8.099,0.991471,0.996894,0.12916,0.143139
8.127,0.995967,1.00099,0.12776,0.141894
8.159,1.000162,1.005467,0.12644,0.140482
8.203,1.004437,1.011549,0.12508,0.138561
8.25,1.008667,1.017951,0.12372,0.136346
8.293,1.01285,1.023711,0.12236,0.134133
8.337,1.016987,1.029507,0.121,0.131916
8.339,1.021078,1.029768,0.11964,0.131819
8.38,1.025123,1.035079,0.11828,0.12985
8.398,1.029121,1.037386,0.11692,0.128994
8.44,1.033074,1.042707,0.11556,0.126989
8.48,1.036979,1.047696,0.1142,0.125025
8.52,1.040839,1.052485,0.11284,0.123134
8.565,1.044764,1.05804,0.11144,0.120992
8.605,1.04842,1.062792,0.11012,0.119173
8.607,1.052141,1.063027,0.10876,0.119082
8.646,1.055816,1.067703,0.1074,0.117254
8.671,1.059444,1.070472,0.10604,0.116142
8.707,1.063026,1.074577,0.10468,0.114488
8.749,1.066562,1.079291,0.10332,0.112492
8.794,1.070052,1.084244,0.10196,0.110254
8.836,1.073596,1.088778,0.10056,0.10821
8.876,1.076893,1.093018,0.09924,0.106384
8.878,1.080244,1.093228,0.09788,0.106294
8.921,1.083549,1.097805,0.09652,0.104313
8.942,1.086807,1.099856,0.09516,0.103355
8.98,1.09002,1.103598,0.0938,0.1015
9.021,1.093186,1.107763,0.09244,0.099419
9.062,1.096305,1.111746,0.09108,0.09746
9.101,1.099379,1.115461,0.08972,0.095633
9.143,1.102406,1.119382,0.08836,0.093688
9.186,1.105387,1.123313,0.087,0.09172
9.187,1.108322,1.123403,0.08564,0.091674
9.224,1.111211,1.126717,0.08428,0.090002
9.247,1.114053,1.128745,0.08292,0.088978
9.29,1.117013,1.132475,0.08148,0.087089
9.333,1.1196,1.136124,0.0802,0.085235
9.376,1.122303,1.139698,0.07884,0.083555
9.415,1.124961,1.142877,0.07748,0.082051
9.456,1.127572,1.146154,0.07612,0.080331
9.459,1.130137,1.146391,0.07476,0.0802
9.501,1.132729,1.149667,0.07336,0.07837
9.521,1.135128,1.1512,0.07204,0.077507
9.56,1.137554,1.15414,0.07068,0.07585
9.606,1.139934,1.157453,0.06932,0.073965
9.647,1.142268,1.160469,0.06796,0.072198
9.683,1.144555,1.162994,0.0666,0.070663
9.729,1.146862,1.166141,0.0652,0.068724
9.731,1.148992,1.166276,0.06388,0.068642
9.769,1.151203,1.168806,0.06248,0.067109
9.793,1.153243,1.170374,0.06116,0.066149
9.832,1.155299,1.172874,0.0598,0.064598
9.874,1.15731,1.175494,0.05844,0.062768
9.916,1.15933,1.178038,0.05704,0.060958
9.957,1.161191,1.180449,0.05572,0.059233
10.0,1.163062,1.182903,0.05436,0.057454
10.002,1.164888,1.183015,0.053,0.057372
10.041,1.166666,1.185171,0.05164,0.055748
10.065,1.168399,1.186466,0.05028,0.054714
10.106,1.170085,1.18862,0.04892,0.05296
