time,goal_position,position,goal_velocity,velocity
5.907,0.609,0.616708,0.2,0.198587
5.953,0.6158,0.626154,0.2,0.19826
5.954,0.6226,0.626359,0.2,0.198253
6.001,0.6294,0.635987,0.2,0.197599
6.015,0.6362,0.638849,0.2,0.197401
6.058,0.643,0.647622,0.2,0.196785
6.103,0.6498,0.656765,0.2,0.195756
6.146,0.6566,0.665459,0.2,0.194801
6.18,0.6634,0.672308,0.2,0.194364
6.221,0.6702,0.680755,0.2,0.19401
6.223,0.6772,0.680956,0.2,0.194001
6.264,0.6838,0.689187,0.2,0.193685
6.287,0.6906,0.693799,0.2,0.193568
6.328,0.6974,0.702015,0.2,0.193362
6.37,0.704191,0.710423,0.19916,0.19319
6.414,0.710939,0.719226,0.1978,0.193095
6.458,0.717642,0.728025,0.19644,0.192957
6.46,0.724297,0.728225,0.19508,0.192912
6.503,0.731101,0.736973,0.19368,0.190942
6.524,0.73747,0.741315,0.19236,0.18998
6.566,0.743988,0.74935,0.191,0.187957
6.612,0.750458,0.758241,0.18964,0.184836
6.653,0.756883,0.766046,0.18828,0.182135
6.692,0.763261,0.773377,0.18692,0.180057
6.736,0.769594,0.781554,0.18556,0.177831
6.737,0.775879,0.781738,0.1842,0.177781
6.779,0.782119,0.789453,0.18284,0.175826
6.797,0.788313,0.792735,0.18148,0.17505
6.837,0.79446,0.799979,0.18012,0.173358
6.88,0.800561,0.807692,0.17876,0.171607
6.924,0.806616,0.815509,0.1774,0.169884
6.967,0.812624,0.823076,0.17604,0.168365
6.969,0.818586,0.823426,0.17468,0.168313
7.016,0.824502,0.831634,0.17332,0.167122
7.035,0.830372,0.834936,0.17196,0.16665
7.075,0.836195,0.841854,0.1706,0.16519
7.119,0.841973,0.849209,0.16924,0.163095
7.163,0.847704,0.856979,0.16788,0.161049
7.207,0.853389,0.864176,0.16652,0.159874
7.208,0.859027,0.864343,0.16516,0.159847
7.244,0.864456,0.870329,0.16384,0.158888
7.276,0.870166,0.875455,0.16244,0.157934
7.307,0.875988,0.880712,0.161,0.156809
7.35,0.881119,0.88772,0.15972,0.155331
7.395,0.886526,0.894983,0.15836,0.153676
7.439,0.891888,0.902014,0.157,0.152079
7.482,0.897202,0.908805,0.15564,0.149582
7.483,0.902471,0.908961,0.15428,0.149508
7.525,0.907693,0.915619,0.15292,0.146383
7.544,0.91287,0.918366,0.15156,0.145098
7.587,0.918,0.924699,0.1502,0.142933
7.631,0.923083,0.931251,0.14884,0.141083
7.68,0.928121,0.938598,0.14748,0.138919
7.728,0.933112,0.945402,0.14612,0.136824
7.728,0.938057,0.945402,0.14476,0.136824
7.77,0.942956,0.951542,0.1434,0.13496
7.782,0.947808,0.953241,0.14204,0.134451
7.825,0.952614,0.959281,0.14068,0.132655
7.869,0.957374,0.96538,0.13932,0.130594
7.914,0.962088,0.97137,0.13796,0.127877
7.948,0.967029,0.97605,0.13652,0.125763
7.987,0.971512,0.981193,0.1352,0.124483
8.03,0.976086,0.986822,0.13384,0.123489
8.031,0.980613,0.986953,0.13248,0.123466
8.074,0.985094,0.992535,0.13112,0.122141
8.091,0.989529,0.994722,0.12976,0.121411
8.126,0.993918,0.999187,0.1284,0.11993
8.168,0.99826,1.004478,0.12704,0.118287
8.207,1.002557,1.009337,0.12568,0.117049
8.25,1.006807,1.014638,0.12432,0.115714
8.291,1.01101,1.019743,0.12296,0.113432
8.335,1.015168,1.024982,0.1216,0.110884
8.336,1.019279,1.024982,0.12024,0.110884
8.377,1.023344,1.029883,0.11888,0.108908
8.396,1.027363,1.031961,0.11752,0.108245
8.435,1.031336,1.036425,0.11616,0.106829
8.483,1.035262,1.041845,0.1148,0.105263
8.526,1.039142,1.046641,0.11344,0.103996
8.569,1.042976,1.051489,0.11208,0.102154
8.57,1.046764,1.051489,0.11072,0.102154
8.609,1.050505,1.055581,0.10936,0.099424
8.634,1.0542,1.058321,0.108,0.097584
8.674,1.057849,1.062447,0.10664,0.095148
8.717,1.061452,1.066892,0.10528,0.093093
8.76,1.065008,1.071051,0.10392,0.091175
8.803,1.068518,1.075228,0.10256,0.089323
8.846,1.071982,1.079233,0.1012,0.087546
8.846,1.0754,1.079233,0.09984,0.087546
8.892,1.078771,1.083538,0.09848,0.085871
8.906,1.082096,1.085018,0.09712,0.085322
8.945,1.085375,1.088498,0.09576,0.084032
8.989,1.088608,1.092485,0.0944,0.083641
9.031,1.091794,1.096289,0.09304,0.083659
9.073,1.094935,1.100181,0.09168,0.083287
9.115,1.098029,1.10377,0.09032,0.082341
9.116,1.101076,1.103949,0.08896,0.082294
9.162,1.104078,1.108027,0.0876,0.081081
9.178,1.107033,1.109428,0.08624,0.080251
9.22,1.109942,1.113043,0.08488,0.078099
9.263,1.112805,1.116735,0.08352,0.075952
9.306,1.115622,1.12018,0.08216,0.074288
9.347,1.118392,1.123476,0.0808,0.072689
9.388,1.121116,1.126707,0.07944,0.071141
9.39,1.123794,1.126863,0.07808,0.071066
9.432,1.126426,1.130105,0.07672,0.069514
9.45,1.129011,1.131475,0.07536,0.068856
9.49,1.13155,1.134487,0.074,0.068032
9.532,1.134043,1.13762,0.07264,0.067318
9.577,1.13649,1.140791,0.07128,0.06596
9.617,1.13889,1.143805,0.06992,0.063794
9.659,1.141244,1.146729,0.06856,0.06167
9.662,1.143552,1.146935,0.0672,0.061533
9.702,1.145814,1.149636,0.06584,0.059722
9.722,1.148029,1.150894,0.06448,0.058871
9.769,1.150198,1.153999,0.06312,0.056678
9.812,1.152321,1.156688,0.06176,0.054566
9.855,1.154398,1.159286,0.0604,0.052483
9.9,1.156428,1.161909,0.05904,0.050293
9.901,1.158413,1.161966,0.05768,0.050245
9.943,1.160351,1.164324,0.05632,0.048227
9.96,1.162242,1.165254,0.05496,0.047495
10.0,1.164088,1.167424,0.0536,0.047156
10.043,1.165887,1.169742,0.05224,0.046795
10.088,1.16764,1.172086,0.05088,0.04569
10.133,1.169347,1.174471,0.04952,0.044191
10.134,1.171008,1.174522,0.04816,0.044158
10.172,1.172622,1.176438,0.0468,0.042852
10.196,1.17419,1.177622,0.04544,0.041955
10.237,1.175712,1.179547,0.04408,0.040473
10.279,1.177188,1.181543,0.04272,0.038272
10.322,1.178617,1.183424,0.04136,0.035443
10.364,1.18,1.185145,0.04,0.032723
10.407,1.181337,1.186791,0.03864,0.030029
