time,goal_position,position,goal_velocity,velocity
3.479,0.195813,0.187281,0.12516,0.123948
3.48,0.199965,0.18753,0.12648,0.124034
3.522,0.204288,0.192798,0.12784,0.125794
3.537,0.208658,0.194697,0.1292,0.126415
3.579,0.213074,0.200065,0.13056,0.128133
3.626,0.217536,0.20616,0.13192,0.130212
3.672,0.222044,0.21222,0.13328,0.132229
3.715,0.226599,0.217968,0.13464,0.134038
3.715,0.2312,0.217968,0.136,0.134038
3.757,0.235847,0.223655,0.13736,0.135755
3.776,0.24054,0.226252,0.13872,0.136522
3.815,0.24528,0.231629,0.14008,0.138205
3.858,0.250066,0.237915,0.14144,0.140155
3.901,0.254898,0.243719,0.1428,0.141952
3.946,0.259776,0.250176,0.14416,0.143978
3.948,0.264701,0.250465,0.14552,0.144067
3.994,0.269672,0.257163,0.14688,0.146049
4.013,0.274689,0.259954,0.14824,0.146782
4.053,0.279752,0.265877,0.1496,0.148304
4.095,0.284862,0.272161,0.15096,0.149919
4.137,0.29017,0.278516,0.15236,0.151671
4.18,0.295219,0.284944,0.15368,0.153389
4.223,0.300468,0.291759,0.15504,0.15538
4.225,0.305762,0.291915,0.1564,0.155426
4.266,0.311103,0.298505,0.15776,0.157328
4.285,0.31649,0.301512,0.15912,0.158175
4.324,0.321923,0.307733,0.16048,0.159787
4.371,0.327402,0.315312,0.16184,0.161689
4.413,0.332928,0.322161,0.1632,0.163421
4.454,0.3385,0.328917,0.16456,0.165112
4.456,0.344118,0.329248,0.16592,0.165194
4.498,0.349782,0.336244,0.16728,0.166907
4.523,0.355493,0.340443,0.16864,0.167931
4.564,0.36125,0.347383,0.17,0.169583
4.608,0.367053,0.354906,0.17136,0.171322
4.654,0.372902,0.362678,0.17272,0.173065
4.698,0.378798,0.370528,0.17408,0.174829
4.7,0.38474,0.370879,0.17544,0.174912
4.741,0.390728,0.378106,0.1768,0.176606
4.762,0.396762,0.382013,0.17816,0.177499
4.803,0.402843,0.389165,0.17952,0.179048
4.85,0.40897,0.397645,0.18088,0.180741
4.893,0.415143,0.405472,0.18224,0.182351
4.935,0.421362,0.413192,0.1836,0.184247
4.936,0.427628,0.413377,0.18496,0.184292
4.982,0.433939,0.421925,0.18632,0.186318
4.998,0.440297,0.42492,0.18768,0.186995
5.041,0.446702,0.433021,0.18904,0.188774
5.084,0.453152,0.441199,0.1904,0.190511
5.126,0.459649,0.449259,0.19176,0.192257
5.168,0.466192,0.457391,0.19312,0.193963
5.21,0.472781,0.465596,0.19448,0.195783
5.21,0.479416,0.465596,0.19584,0.195783
5.254,0.486098,0.474277,0.1972,0.197763
5.271,0.492826,0.477655,0.19856,0.198515
5.312,0.4996,0.485852,0.19992,0.200295
5.356,0.5064,0.494729,0.2,0.202157
5.399,0.5132,0.503479,0.2,0.203489
5.441,0.52,0.512055,0.2,0.203878
5.441,0.5268,0.512055,0.2,0.203878
5.485,0.5336,0.521056,0.2,0.204275
5.509,0.5404,0.525974,0.2,0.204536
5.551,0.5472,0.534595,0.2,0.204982
5.597,0.554,0.544264,0.2,0.205457
5.639,0.5608,0.552716,0.2,0.205832
5.687,0.5676,0.56263,0.2,0.20625
5.688,0.5744,0.56263,0.2,0.20625
5.729,0.5812,0.571318,0.2,0.206441
5.747,0.588,0.575044,0.2,0.206521
5.787,0.5948,0.583328,0.2,0.206688
5.834,0.6016,0.593064,0.2,0.206634
5.877,0.6084,0.60197,0.2,0.206583
5.918,0.6152,0.61046,0.2,0.206601
5.959,0.622,0.618952,0.2,0.206632
5.961,0.629,0.619573,0.2,0.206634
6.0,0.6356,0.627445,0.2,0.206638
6.019,0.6424,0.631587,0.2,0.206618
6.059,0.6492,0.639664,0.2,0.206579
6.101,0.656,0.64836,0.2,0.206497
6.144,0.6628,0.657051,0.2,0.206345
6.186,0.6696,0.665735,0.2,0.206195
6.228,0.6764,0.674621,0.2,0.206123
6.229,0.6832,0.674828,0.2,0.206121
6.271,0.69,0.683504,0.2,0.20605
6.29,0.6968,0.687428,0.2,0.206021
6.333,0.703594,0.696307,0.19928,0.20598
6.375,0.710346,0.704979,0.19792,0.205938
6.418,0.717052,0.71404,0.19656,0.204682
6.46,0.723712,0.722421,0.1952,0.203211
6.502,0.730326,0.730944,0.19384,0.201636
6.504,0.736893,0.731348,0.19248,0.201554
6.548,0.743414,0.739397,0.19112,0.199945
6.565,0.749889,0.743597,0.18976,0.199114
6.603,0.756318,0.750956,0.1884,0.197691
6.646,0.7627,0.759639,0.18704,0.196059
6.689,0.769037,0.768056,0.18568,0.194475
6.731,0.775327,0.776015,0.18432,0.192813
6.773,0.78157,0.78429,0.18296,0.191108
6.774,0.787768,0.784482,0.1816,0.191069
6.814,0.793919,0.792112,0.18024,0.18951
6.836,0.800024,0.796283,0.17888,0.188665
6.876,0.806083,0.803818,0.17752,0.187153
6.922,0.812096,0.812217,0.17616,0.185134
6.966,0.818062,0.820707,0.1748,0.183028
7.008,0.823982,0.828192,0.17344,0.181178
7.009,0.829856,0.828374,0.17208,0.181133
7.051,0.835684,0.835962,0.17072,0.179267
7.073,0.841465,0.839727,0.16936,0.178349
7.118,0.8472,0.847907,0.168,0.17632
7.164,0.852889,0.855818,0.16664,0.174362
7.206,0.858532,0.863297,0.16528,0.17253
7.246,0.864128,0.870355,0.16392,0.170816
7.247,0.869678,0.870355,0.16256,0.170816
7.29,0.875182,0.877683,0.1612,0.169063
7.311,0.88064,0.881234,0.15984,0.168244
7.353,0.886051,0.888119,0.15848,0.166668
7.399,0.891416,0.895933,0.15712,0.164814
7.442,0.896735,0.903327,0.15576,0.16286
7.484,0.902008,0.909826,0.1544,0.161161
7.486,0.907234,0.909988,0.15304,0.161119
7.526,0.912415,0.916575,0.15168,0.159267
7.548,0.917549,0.920079,0.15032,0.15829
7.587,0.922636,0.926237,0.14896,0.156581
7.631,0.927678,0.933105,0.1476,0.154656
7.675,0.932673,0.93989,0.14624,0.152773
7.716,0.937622,0.946137,0.14488,0.151056
7.764,0.942525,0.953364,0.14352,0.14909
7.765,0.947382,0.953513,0.14216,0.149049
7.806,0.952192,0.95961,0.1408,0.147394
7.821,0.956956,0.961823,0.13944,0.146791
7.867,0.961674,0.968556,0.13808,0.144972
7.908,0.966346,0.974485,0.13672,0.143243
7.952,0.970971,0.980766,0.13536,0.141308
7.999,0.97555,0.987382,0.134,0.139283
8.0,0.980083,0.987522,0.13264,0.13924
8.041,0.98457,0.993214,0.13128,0.137508
8.059,0.98901,0.995691,0.12992,0.136757
8.104,0.993404,1.001824,0.12856,0.134835
8.151,0.997752,1.008135,0.1272,0.132753
8.192,1.002054,1.013561,0.12584,0.130964
8.234,1.006309,1.019042,0.12448,0.129121
8.235,1.010518,1.019172,0.12312,0.129078
8.276,1.014681,1.024447,0.12176,0.127312
8.297,1.018798,1.027248,0.1204,0.126294
8.341,1.022868,1.032655,0.11904,0.124241
8.383,1.026893,1.037851,0.11768,0.12227
8.426,1.030871,1.043088,0.11632,0.120356
8.467,1.034802,1.048005,0.11496,0.118564
8.512,1.038688,1.053318,0.1136,0.116587
8.512,1.042527,1.053318,0.11224,0.116587
8.551,1.04632,1.05785,0.11088,0.114878
8.569,1.050067,1.059919,0.10952,0.114098
8.609,1.053768,1.064468,0.10816,0.112407
8.652,1.057422,1.069284,0.1068,0.110633
8.694,1.06103,1.074024,0.10544,0.108837
8.736,1.064592,1.078467,0.10408,0.106991
8.777,1.068108,1.082836,0.10272,0.105173
8.78,1.071577,1.083153,0.10136,0.105041
8.821,1.075,1.087443,0.1,0.103277
8.841,1.078377,1.089509,0.09864,0.102428
8.883,1.081708,1.093794,0.09728,0.100664
8.926,1.084992,1.098101,0.09592,0.098711
8.969,1.08823,1.102227,0.09456,0.096822
9.01,1.091422,1.106369,0.0932,0.094845
9.053,1.094568,1.110331,0.09184,0.092896
9.055,1.097667,1.110518,0.09048,0.092803
9.097,1.10072,1.114395,0.08912,0.090881
9.113,1.103727,1.115851,0.08776,0.090156
9.151,1.106688,1.119263,0.0864,0.088448
9.19,1.109687,1.122697,0.085,0.086721
9.228,1.112471,1.12598,0.08368,0.085115
9.271,1.115293,1.129622,0.08232,0.08332
9.314,1.118068,1.133185,0.08096,0.08143
9.358,1.120798,1.136745,0.0796,0.079463
9.359,1.123481,1.136745,0.07824,0.079463
9.399,1.126118,1.139986,0.07688,0.077648
9.42,1.128709,1.141616,0.07552,0.076721
9.465,1.131254,1.145046,0.07416,0.074755
9.506,1.133752,1.14802,0.0728,0.072971
9.544,1.136204,1.150921,0.07144,0.071144
9.586,1.13861,1.15382,0.07008,0.069297
9.629,1.14097,1.156783,0.06872,0.067567
9.63,1.143283,1.156851,0.06736,0.067527
9.673,1.14555,1.159738,0.066,0.065818
9.692,1.147771,1.160925,0.06464,0.065096
9.731,1.149946,1.163515,0.06328,0.063448
9.774,1.152074,1.166226,0.06192,0.061697
9.817,1.154156,1.168862,0.06056,0.05994
9.86,1.156192,1.171422,0.0592,0.058194
9.904,1.158182,1.173965,0.05784,0.056441
9.904,1.160125,1.173965,0.05648,0.056441
9.951,1.162022,1.176652,0.05512,0.054572
9.963,1.163873,1.177255,0.05376,0.054147
10.001,1.165678,1.179303,0.0524,0.052669
10.046,1.167436,1.181655,0.05104,0.050909
10.085,1.169149,1.18368,0.04968,0.049362
10.127,1.170815,1.185639,0.04832,0.047663
10.169,1.172434,1.18767,0.04696,0.045855
10.169,1.174008,1.18767,0.0456,0.045855
10.206,1.175535,1.189356,0.04424,0.044358
10.235,1.177016,1.19064,0.04288,0.043222
