time,goal_position,position,goal_velocity,velocity
2.505,0.091849,0.099658,0.08572,0.098678
2.546,0.0947,0.103574,0.08704,0.100496
2.595,0.097682,0.108148,0.0884,0.102772
2.597,0.100711,0.108341,0.08976,0.102865
2.635,0.103877,0.111944,0.09116,0.104572
2.647,0.106907,0.113224,0.09248,0.105162
2.69,0.110074,0.117507,0.09384,0.10675
2.737,0.113288,0.122266,0.0952,0.108436
2.785,0.116548,0.127199,0.09656,0.109757
2.811,0.120148,0.129896,0.09804,0.110406
2.845,0.123306,0.133448,0.09932,0.111238
2.888,0.126605,0.138017,0.10064,0.114096
2.889,0.13005,0.138125,0.102,0.114164
2.932,0.133541,0.142824,0.10336,0.117075
2.954,0.137078,0.145274,0.10472,0.11797
3.0,0.140662,0.150403,0.10608,0.11777
3.048,0.144292,0.155745,0.10744,0.11763
3.092,0.147968,0.160584,0.1088,0.120097
3.093,0.15169,0.160811,0.11016,0.12021
3.134,0.155459,0.165527,0.11152,0.122493
3.158,0.159274,0.168329,0.11288,0.123589
3.202,0.163135,0.173516,0.11424,0.124913
3.241,0.167042,0.178162,0.1156,0.126054
3.287,0.170996,0.183698,0.11696,0.127337
3.334,0.174995,0.189414,0.11832,0.128601
3.335,0.179041,0.189536,0.11968,0.128627
3.377,0.183134,0.194577,0.12104,0.130082
3.397,0.187272,0.197184,0.1224,0.130893
3.436,0.191457,0.20207,0.12376,0.132365
3.479,0.195688,0.20752,0.12512,0.13381
3.526,0.199965,0.213545,0.12648,0.13529
3.57,0.204288,0.219249,0.12784,0.136693
3.571,0.208658,0.219379,0.1292,0.136725
3.612,0.213074,0.224751,0.13056,0.138044
3.64,0.217536,0.228451,0.13192,0.138922
3.676,0.222044,0.233392,0.13328,0.141012
3.724,0.226599,0.239789,0.13464,0.143862
3.766,0.2312,0.245617,0.136,0.14641
3.809,0.235847,0.251697,0.13736,0.149042
3.81,0.24054,0.25184,0.13872,0.149102
3.851,0.24528,0.257743,0.14008,0.151441
3.873,0.250066,0.260943,0.14144,0.152237
3.913,0.254898,0.266807,0.1428,0.153651
3.956,0.259776,0.273172,0.14416,0.154959
4.0,0.264701,0.279727,0.14552,0.155718
4.045,0.269672,0.286465,0.14688,0.156467
4.045,0.274689,0.286465,0.14824,0.156467
4.082,0.280351,0.291844,0.14976,0.155021
4.11,0.284862,0.295988,0.15096,0.153784
4.151,0.290017,0.302141,0.15232,0.152239
4.195,0.295219,0.308728,0.15368,0.153214
4.239,0.300468,0.315062,0.15504,0.154112
4.283,0.305762,0.321616,0.1564,0.156766
4.284,0.311103,0.321767,0.15776,0.156833
4.324,0.31649,0.327839,0.15912,0.159459
4.349,0.321923,0.331687,0.16048,0.160935
4.391,0.327402,0.338199,0.16184,0.161867
4.436,0.332928,0.345218,0.1632,0.16283
4.483,0.3385,0.352607,0.16456,0.164438
4.527,0.344118,0.359599,0.16592,0.166066
4.527,0.349782,0.359599,0.16728,0.166066
4.57,0.355662,0.366507,0.16868,0.168243
4.589,0.36142,0.369758,0.17004,0.169512
4.627,0.367225,0.375838,0.1714,0.171801
4.666,0.373075,0.38234,0.17276,0.174523
4.705,0.378798,0.389131,0.17408,0.177676
4.743,0.384915,0.395523,0.17548,0.180491
4.788,0.390728,0.403413,0.1768,0.182753
4.83,0.396762,0.410863,0.17816,0.184688
4.832,0.402843,0.411219,0.17952,0.184778
4.873,0.40897,0.418588,0.18088,0.187773
4.893,0.415143,0.422052,0.18224,0.189435
4.935,0.421362,0.430004,0.1836,0.193086
4.978,0.427628,0.438097,0.18496,0.195731
5.021,0.433939,0.446288,0.18632,0.197943
5.066,0.440297,0.454956,0.18768,0.19978
5.067,0.446702,0.45515,0.18904,0.199808
5.108,0.453152,0.463104,0.1904,0.200903
5.132,0.459649,0.46778,0.19176,0.201524
5.177,0.466385,0.476593,0.19316,0.202928
5.219,0.472781,0.484878,0.19448,0.20431
5.262,0.479416,0.493421,0.19584,0.205925
5.309,0.486098,0.502854,0.1972,0.208127
5.31,0.492826,0.503055,0.19856,0.208172
5.356,0.4996,0.512386,0.19992,0.210174
5.369,0.5064,0.515039,0.2,0.210673
5.41,0.5132,0.523448,0.2,0.212204
5.457,0.52,0.533161,0.2,0.213518
5.499,0.5268,0.54186,0.2,0.213467
5.54,0.5336,0.55035,0.2,0.213421
5.541,0.5404,0.550764,0.2,0.213419
5.582,0.5472,0.558822,0.2,0.212444
5.607,0.554,0.564169,0.2,0.211705
5.652,0.5608,0.573381,0.2,0.210546
5.699,0.5676,0.582968,0.2,0.210161
5.742,0.5744,0.591723,0.2,0.209825
5.783,0.5812,0.600086,0.2,0.211013
5.785,0.588,0.600496,0.2,0.21108
5.827,0.5948,0.608917,0.2,0.212418
5.845,0.6016,0.612838,0.2,0.213019
5.885,0.6084,0.621091,0.2,0.21231
5.928,0.6152,0.629928,0.2,0.211474
5.972,0.622,0.638933,0.2,0.210636
6.013,0.6288,0.647292,0.2,0.209874
6.056,0.6356,0.656026,0.2,0.209133
6.058,0.6424,0.656431,0.2,0.209103
6.094,0.6492,0.66372,0.2,0.208584
6.118,0.656,0.668569,0.2,0.208248
6.156,0.663,0.676028,0.2,0.207733
6.194,0.6698,0.68387,0.2,0.207162
6.24,0.6764,0.693091,0.2,0.206516
6.283,0.6832,0.701686,0.2,0.20605
6.33,0.69,0.710861,0.2,0.205594
6.331,0.6968,0.710861,0.2,0.205594
6.372,0.703594,0.719418,0.19928,0.205165
6.389,0.710346,0.722796,0.19792,0.204994
6.427,0.717052,0.730336,0.19656,0.204621
6.467,0.723712,0.73824,0.1952,0.202465
6.511,0.730326,0.746773,0.19384,0.198278
6.553,0.736893,0.75475,0.19248,0.194546
6.596,0.743414,0.762773,0.19112,0.191462
6.598,0.749889,0.763143,0.18976,0.191322
6.639,0.756318,0.770667,0.1884,0.188502
6.662,0.7627,0.774839,0.18704,0.187144
6.697,0.769037,0.781132,0.18568,0.185301
6.739,0.775327,0.788601,0.18432,0.183166
6.782,0.78157,0.79613,0.18296,0.179559
6.828,0.787768,0.803999,0.1816,0.175435
6.871,0.793919,0.811185,0.18024,0.171601
6.872,0.800024,0.81135,0.17888,0.171511
6.913,0.806083,0.818044,0.17752,0.167886
6.934,0.812096,0.821576,0.17616,0.165992
6.975,0.818062,0.827933,0.1748,0.165702
7.017,0.823982,0.834655,0.17344,0.167107
7.059,0.829856,0.841436,0.17208,0.168544
7.107,0.835684,0.849264,0.17072,0.170331
7.107,0.841465,0.849264,0.16936,0.170331
7.143,0.8472,0.855191,0.168,0.171621
7.171,0.852889,0.859826,0.16664,0.172118
7.213,0.858532,0.8668,0.16528,0.172722
7.26,0.864128,0.874625,0.16392,0.172014
7.302,0.869678,0.881501,0.16256,0.168288
7.344,0.875182,0.888382,0.1612,0.164613
7.344,0.88064,0.888382,0.15984,0.164613
7.386,0.886051,0.894785,0.15848,0.160541
7.409,0.891416,0.898304,0.15712,0.158297
7.453,0.896735,0.904894,0.15576,0.15426
7.499,0.902008,0.911622,0.1544,0.151076
7.541,0.907234,0.917639,0.15304,0.14827
7.587,0.912415,0.924127,0.15168,0.146826
7.589,0.917549,0.924548,0.15032,0.146749
7.633,0.922636,0.930561,0.14896,0.145658
7.647,0.927678,0.932508,0.1476,0.145311
7.687,0.932819,0.938029,0.1462,0.143509
7.725,0.937477,0.943207,0.14492,0.141828
7.766,0.942669,0.948844,0.14348,0.138789
7.814,0.947382,0.954952,0.14216,0.134004
7.854,0.952192,0.959977,0.1408,0.130259
7.855,0.956956,0.960224,0.13944,0.130198
7.893,0.961674,0.964662,0.13808,0.129103
7.92,0.966482,0.968086,0.13668,0.128272
7.958,0.970971,0.972822,0.13536,0.127799
7.998,0.97555,0.977577,0.134,0.128798
8.039,0.980083,0.982618,0.13264,0.129819
8.081,0.984701,0.987806,0.13124,0.129766
8.12,0.98914,0.99249,0.12988,0.129496
8.159,0.993404,0.997403,0.12856,0.12834
8.161,0.997752,0.997647,0.1272,0.12818
8.2,1.002054,1.002217,0.12584,0.125191
8.226,1.006434,1.005396,0.12444,0.123115
8.266,1.010518,1.010022,0.12312,0.121841
8.307,1.014681,1.014651,0.12176,0.122309
8.347,1.018798,1.019298,0.1204,0.122767
8.391,1.022868,1.024417,0.11904,0.11754
8.434,1.026893,1.029088,0.11768,0.112568
8.435,1.030871,1.029194,0.11632,0.112454
8.476,1.034802,1.033471,0.11496,0.109461
8.496,1.038688,1.035521,0.1136,0.108317
8.539,1.042527,1.039851,0.11224,0.105907
8.583,1.04632,1.044217,0.11088,0.105702
8.626,1.050067,1.048494,0.10952,0.105979
8.667,1.053876,1.052571,0.10812,0.104949
8.713,1.057422,1.057136,0.1068,0.102114
8.715,1.06103,1.057231,0.10544,0.102054
8.757,1.064592,1.061197,0.10408,0.099694
8.769,1.068108,1.062313,0.10272,0.099114
8.809,1.071577,1.065984,0.10136,0.097211
8.852,1.075,1.069846,0.1,0.095417
8.899,1.078377,1.074036,0.09864,0.095627
8.943,1.081708,1.077968,0.09728,0.095819
8.945,1.085088,1.078147,0.09588,0.095828
8.986,1.08823,1.08178,0.09456,0.094109
9.007,1.091422,1.083613,0.0932,0.093194
9.047,1.094568,1.08705,0.09184,0.091483
9.091,1.097667,1.090751,0.09048,0.089525
9.134,1.10072,1.094285,0.08912,0.087652
9.174,1.103727,1.097503,0.08776,0.086075
9.217,1.106688,1.100895,0.0864,0.084483
9.217,1.109602,1.100895,0.08504,0.084483
9.257,1.112471,1.103987,0.08368,0.082469
9.277,1.115293,1.105489,0.08232,0.080637
9.322,1.118068,1.108808,0.08096,0.076491
9.366,1.120798,1.111757,0.0796,0.074641
9.407,1.123481,1.114574,0.07824,0.075458
9.449,1.126195,1.117493,0.07684,0.076167
9.491,1.128785,1.120392,0.07548,0.074669
9.493,1.131328,1.120597,0.07412,0.074563
9.534,1.133825,1.123295,0.07276,0.073165
9.552,1.136275,1.124425,0.0714,0.072352
9.59,1.13868,1.126936,0.07004,0.069268
9.633,1.141038,1.129567,0.06868,0.065931
9.676,1.14335,1.13205,0.06732,0.062222
9.718,1.145616,1.134314,0.06596,0.058438
9.763,1.147835,1.136586,0.0646,0.056961
9.765,1.150009,1.136687,0.06324,0.057098
9.807,1.152136,1.138879,0.06188,0.059942
9.825,1.154217,1.1398,0.06052,0.061078
9.868,1.156251,1.142192,0.05916,0.061717
9.911,1.15824,1.144584,0.0578,0.059796
9.953,1.160182,1.14684,0.05644,0.058
9.994,1.162077,1.148876,0.05508,0.05659
9.996,1.163927,1.148977,0.05372,0.05652
10.04,1.16573,1.151149,0.05236,0.054996
10.062,1.167487,1.152163,0.051,0.054422
10.101,1.169198,1.154066,0.04964,0.053508
10.144,1.170863,1.156072,0.04828,0.05254
10.186,1.172481,1.157959,0.04692,0.050003
10.228,1.174054,1.159735,0.04556,0.047384
10.27,1.175579,1.161398,0.0442,0.044477
10.271,1.177059,1.161436,0.04284,0.044401
10.316,1.178493,1.163069,0.04148,0.04102
10.334,1.17988,1.16368,0.04012,0.039682
10.377,1.181221,1.16509,0.03876,0.037639
10.421,1.182516,1.166405,0.0374,0.036272
10.462,1.183764,1.167609,0.03604,0.035634
10.508,1.185001,1.168968,0.03464,0.036181
10.509,1.186122,1.168997,0.03332,0.036193
10.55,1.187232,1.17026,0.03196,0.036618
10.572,1.188296,1.170863,0.0306,0.036402
10.611,1.189313,1.172055,0.02924,0.035974
10.655,1.190284,1.173345,0.02788,0.034947
10.698,1.191209,1.174498,0.02652,0.0315
10.741,1.192087,1.175503,0.02516,0.028098
10.781,1.192919,1.176353,0.0238,0.027559
10.782,1.193706,1.176374,0.02244,0.027557
10.826,1.194445,1.177304,0.02108,0.027469
10.842,1.195139,1.177642,0.01972,0.027437
10.891,1.195786,1.178625,0.01836,0.025307
10.936,1.196387,1.179428,0.017,0.023212
10.973,1.196942,1.180015,0.01564,0.022379
11.014,1.197451,1.180675,0.01428,0.021839
11.056,1.197952,1.181312,0.0128,0.020722
11.057,1.198364,1.181326,0.01144,0.020593
11.099,1.19873,1.181807,0.01008,0.0152
11.119,1.19905,1.181957,0.00872,0.012652
11.162,1.199323,1.182126,0.00736,0.009487
11.2,1.19955,1.182256,0.006,0.010094
11.243,1.199731,1.182431,0.00464,0.010776
11.285,1.199866,1.182609,0.00328,0.010344
11.326,1.199956,1.182761,0.00188,0.009846
11.327,1.199996,1.182764,0.00056,0.009834
11.369,1.2,1.182907,0.0,0.010286
11.397,1.2,1.183034,0.0,0.011179
11.428,1.2,1.183192,0.0,0.012098
11.469,1.2,1.183454,0.0,0.012783
11.515,1.2,1.183751,0.0,0.012883
11.554,1.2,1.184007,0.0,0.013179
11.596,1.2,1.184322,0.0,0.01453
11.597,1.2,1.18433,0.0,0.014562
11.639,1.2,1.184703,0.0,0.015901
11.662,1.2,1.18494,0.0,0.017688
11.702,1.2,1.185476,0.0,0.021747
11.746,1.2,1.186252,0.0,0.026165
