time,goal_position,position,goal_velocity,velocity
2.124,0.060135,0.065173,0.06936,0.077824
2.137,0.062516,0.066028,0.07072,0.078376
2.179,0.064944,0.069071,0.07208,0.080285
2.225,0.067418,0.072561,0.07344,0.081929
2.27,0.069938,0.07597,0.0748,0.083381
2.308,0.072504,0.0789,0.07616,0.084584
2.31,0.075117,0.079055,0.07752,0.084647
2.352,0.077776,0.082349,0.07888,0.085951
2.375,0.080481,0.084095,0.08024,0.086623
2.417,0.083232,0.087563,0.0816,0.0886
2.46,0.08603,0.09104,0.08296,0.090746
2.503,0.088873,0.094688,0.08432,0.092301
2.545,0.091763,0.098373,0.08568,0.092922
2.545,0.0947,0.098373,0.08704,0.092922
2.593,0.097682,0.102433,0.0884,0.093861
2.611,0.100711,0.104095,0.08976,0.09487
2.653,0.103786,0.107837,0.09112,0.097065
2.697,0.106907,0.111855,0.09248,0.099331
2.744,0.10998,0.116257,0.0938,0.101749
2.788,0.113288,0.12048,0.0952,0.103954
2.789,0.116548,0.120578,0.09656,0.104002
2.833,0.119854,0.124896,0.09792,0.10607
2.85,0.123206,0.126589,0.09928,0.106855
2.895,0.126605,0.131134,0.10064,0.108835
2.938,0.13005,0.135553,0.102,0.110471
2.981,0.133541,0.140042,0.10336,0.112068
3.024,0.137078,0.144513,0.10472,0.114733
3.073,0.141406,0.149988,0.10636,0.118003
3.073,0.14483,0.149988,0.10764,0.118003
3.112,0.148622,0.154367,0.10904,0.120238
3.127,0.152352,0.156074,0.1104,0.121041
3.166,0.156129,0.160566,0.11176,0.123095
3.218,0.159952,0.166665,0.11312,0.124878
3.262,0.163821,0.171878,0.11448,0.125883
3.307,0.167736,0.17726,0.11584,0.127319
3.308,0.171698,0.177381,0.1172,0.127362
3.35,0.175706,0.182478,0.11856,0.129124
3.368,0.17976,0.184685,0.11992,0.129866
3.411,0.18386,0.19001,0.12128,0.131556
3.449,0.188007,0.194774,0.12264,0.132979
3.492,0.1922,0.20023,0.124,0.134565
3.535,0.196439,0.205756,0.12536,0.136225
3.578,0.200724,0.211353,0.12672,0.13784
3.579,0.205056,0.211484,0.12808,0.137877
3.619,0.209434,0.216754,0.12944,0.139412
3.639,0.213858,0.219412,0.1308,0.140172
3.677,0.218328,0.224504,0.13216,0.141589
3.719,0.222845,0.230199,0.13352,0.143451
3.763,0.227408,0.236253,0.13488,0.145483
3.81,0.232017,0.242818,0.13624,0.147711
3.811,0.236672,0.242959,0.1376,0.14776
3.853,0.241374,0.248919,0.13896,0.149794
3.88,0.246121,0.252795,0.14032,0.151069
3.918,0.251057,0.258297,0.14172,0.152211
3.954,0.256042,0.263692,0.14312,0.153182
3.995,0.260642,0.269565,0.1444,0.154366
4.043,0.265575,0.276696,0.14576,0.156509
4.088,0.270554,0.283473,0.14712,0.158449
4.088,0.275579,0.283473,0.14848,0.158449
4.131,0.28065,0.290028,0.14984,0.160201
4.149,0.285768,0.292794,0.1512,0.160918
4.19,0.290932,0.299298,0.15256,0.162555
4.233,0.296142,0.305713,0.15392,0.164126
4.272,0.301554,0.312032,0.15532,0.165612
4.311,0.306858,0.318252,0.15668,0.167184
4.353,0.31205,0.325022,0.158,0.168975
4.355,0.317445,0.325347,0.15936,0.169059
4.4,0.322886,0.332687,0.16072,0.171013
4.422,0.328374,0.33631,0.16208,0.172064
4.462,0.333908,0.342954,0.16344,0.173927
4.505,0.339488,0.35018,0.1648,0.175986
4.548,0.345114,0.357498,0.16616,0.17811
4.588,0.350787,0.364385,0.16752,0.18002
4.632,0.356506,0.371873,0.16888,0.181989
4.633,0.362271,0.372223,0.17024,0.182079
4.679,0.368082,0.380329,0.1716,0.184106
4.692,0.37394,0.382637,0.17296,0.184656
4.737,0.379843,0.390678,0.17432,0.18648
4.78,0.385793,0.398437,0.17568,0.188158
4.823,0.39179,0.406448,0.17704,0.18976
4.869,0.397832,0.414713,0.1784,0.191327
4.87,0.403921,0.414713,0.17976,0.191327
4.912,0.410056,0.422676,0.18112,0.192868
4.931,0.416237,0.425843,0.18248,0.193487
4.974,0.422464,0.434276,0.18384,0.195083
5.018,0.428738,0.442585,0.1852,0.19629
5.059,0.435058,0.450371,0.18656,0.197273
5.102,0.441424,0.458582,0.18792,0.198614
5.103,0.447836,0.458773,0.18928,0.198658
5.144,0.454295,0.466673,0.19064,0.200436
5.169,0.4608,0.471525,0.192,0.201487
5.211,0.467351,0.479735,0.19336,0.203236
5.258,0.473948,0.489008,0.19472,0.205139
5.304,0.480592,0.498169,0.19608,0.206953
5.348,0.487282,0.507212,0.19744,0.2087
5.35,0.494018,0.507414,0.1988,0.208738
5.39,0.5008,0.515518,0.2,0.210211
5.408,0.5078,0.519183,0.2,0.210787
5.451,0.5144,0.527979,0.2,0.212122
5.498,0.5212,0.537655,0.2,0.212986
5.54,0.528,0.546091,0.2,0.212374
5.586,0.5348,0.555937,0.2,0.211696
5.586,0.5416,0.555937,0.2,0.211696
5.628,0.5484,0.564328,0.2,0.211439
5.645,0.5552,0.567804,0.2,0.211335
5.689,0.562,0.576793,0.2,0.211054
5.734,0.5688,0.585967,0.2,0.210524
5.776,0.5756,0.594712,0.2,0.210037
5.82,0.5824,0.603636,0.2,0.209413
5.82,0.5892,0.603636,0.2,0.209413
5.863,0.596,0.612129,0.2,0.208806
5.883,0.6028,0.616164,0.2,0.208525
5.923,0.6096,0.624416,0.2,0.207845
5.968,0.6164,0.633241,0.2,0.207132
6.012,0.6232,0.642039,0.2,0.206703
6.055,0.63,0.650625,0.2,0.206453
6.057,0.6368,0.651024,0.2,0.206441
6.097,0.6436,0.659001,0.2,0.206201
6.121,0.6504,0.663981,0.2,0.206027
6.163,0.6572,0.672139,0.2,0.205749
6.207,0.664,0.680881,0.2,0.205425
6.25,0.6708,0.68941,0.2,0.205084
6.291,0.6776,0.697529,0.2,0.204831
6.293,0.6844,0.697925,0.2,0.20484
6.333,0.6912,0.705846,0.2,0.205021
6.359,0.698,0.7108,0.2,0.20513
6.398,0.704788,0.718732,0.19904,0.205228
6.458,0.711533,0.730826,0.19768,0.205098
6.504,0.718231,0.739735,0.19632,0.204124
6.505,0.724882,0.739932,0.19496,0.204067
6.545,0.731488,0.747772,0.1936,0.201841
6.564,0.738432,0.751466,0.19216,0.200811
6.608,0.74456,0.759943,0.19088,0.198275
6.656,0.751027,0.769057,0.18952,0.195386
6.701,0.757448,0.777479,0.18816,0.192829
6.703,0.763822,0.778036,0.1868,0.192668
6.748,0.77015,0.786158,0.18544,0.190354
6.767,0.776432,0.789633,0.18408,0.189381
6.807,0.782668,0.796889,0.18272,0.187221
6.849,0.788857,0.804234,0.18136,0.184933
6.892,0.795,0.812014,0.18,0.182606
6.934,0.801097,0.819527,0.17864,0.180726
6.976,0.807325,0.826617,0.17724,0.178993
6.978,0.813152,0.826961,0.17592,0.17891
7.023,0.81911,0.834653,0.17456,0.17675
7.04,0.825022,0.837533,0.1732,0.175927
7.082,0.830888,0.844589,0.17184,0.173941
7.119,0.836878,0.850734,0.17044,0.172076
7.16,0.84248,0.857463,0.16912,0.170042
7.206,0.848207,0.864914,0.16776,0.167694
7.249,0.853888,0.871777,0.1664,0.165406
7.251,0.859522,0.872252,0.16504,0.165249
7.296,0.865274,0.879169,0.16364,0.163083
7.31,0.870653,0.881351,0.16232,0.162511
7.358,0.876148,0.888773,0.16096,0.160595
7.401,0.881598,0.895344,0.1596,0.158834
7.447,0.887001,0.902135,0.15824,0.156858
7.489,0.892358,0.908543,0.15688,0.155028
7.49,0.897669,0.908691,0.15552,0.154985
7.531,0.902934,0.914579,0.15416,0.153306
7.549,0.908152,0.917499,0.1528,0.152485
7.592,0.913324,0.923577,0.15144,0.15081
7.636,0.91845,0.929872,0.15008,0.149204
7.678,0.92353,0.935817,0.14872,0.147717
7.721,0.928563,0.941831,0.14736,0.145813
7.722,0.93355,0.94197,0.146,0.145767
7.768,0.938491,0.948309,0.14464,0.143691
7.79,0.943386,0.951307,0.14328,0.142754
7.828,0.948234,0.956443,0.14192,0.141422
7.874,0.953036,0.962594,0.14056,0.139856
7.919,0.957931,0.968541,0.13916,0.138323
7.964,0.962502,0.97442,0.13784,0.136819
7.967,0.967165,0.97481,0.13648,0.13672
8.007,0.971782,0.979974,0.13512,0.135273
8.024,0.976353,0.98215,0.13376,0.134612
8.064,0.980878,0.987227,0.1324,0.133087
8.111,0.985356,0.993117,0.13104,0.131445
8.154,0.989789,0.998443,0.12968,0.130121
8.195,0.994175,1.003468,0.12832,0.128795
8.197,0.998514,1.003712,0.12696,0.128714
8.237,1.002808,1.008551,0.1256,0.127118
8.263,1.007055,1.011663,0.12424,0.126103
8.303,1.011256,1.0164,0.12288,0.124592
8.346,1.015411,1.021426,0.12152,0.123035
8.39,1.01952,1.026501,0.12016,0.121479
8.432,1.023582,1.03128,0.1188,0.119959
8.484,1.027598,1.03711,0.11744,0.118131
8.485,1.031568,1.037221,0.11608,0.118097
8.516,1.035492,1.040652,0.11472,0.117096
8.536,1.039369,1.042849,0.11336,0.116463
8.574,1.0432,1.046989,0.112,0.115281
8.621,1.046985,1.052045,0.11064,0.11366
8.663,1.050724,1.056392,0.10928,0.112224
8.706,1.054416,1.06099,0.10792,0.110552
8.708,1.058062,1.061197,0.10656,0.110467
8.753,1.061662,1.065814,0.1052,0.108578
8.774,1.065216,1.067939,0.10384,0.107714
8.813,1.068723,1.071839,0.10248,0.106155
8.855,1.072184,1.075973,0.10112,0.104527
8.897,1.075599,1.080039,0.09976,0.102949
8.94,1.078968,1.084134,0.0984,0.101402
8.983,1.08229,1.088164,0.09704,0.099891
8.984,1.085567,1.088257,0.09568,0.099856
9.026,1.088797,1.092129,0.09432,0.098343
9.045,1.09198,1.093859,0.09296,0.097668
9.087,1.095118,1.09764,0.0916,0.096195
9.13,1.098209,1.101443,0.09024,0.094586
9.173,1.101254,1.105179,0.08888,0.093012
9.215,1.104253,1.108675,0.08752,0.091298
9.258,1.107292,1.112345,0.08612,0.089377
9.259,1.110197,1.112427,0.08476,0.089334
9.301,1.112972,1.11585,0.08344,0.087536
9.317,1.115786,1.117135,0.08208,0.086859
9.359,1.118554,1.120455,0.08072,0.085104
9.4,1.121275,1.123626,0.07936,0.083416
9.443,1.12395,1.126877,0.078,0.081662
9.484,1.126579,1.129907,0.07664,0.08002
9.53,1.129162,1.133226,0.07528,0.07813
9.531,1.131698,1.133369,0.07392,0.078048
9.573,1.134188,1.136251,0.07256,0.076393
9.589,1.136632,1.137357,0.0712,0.075747
9.631,1.13903,1.14021,0.06984,0.07399
9.674,1.141381,1.143056,0.06848,0.072223
9.722,1.143686,1.146142,0.06712,0.070186
9.763,1.145945,1.1487,0.06576,0.068448
9.764,1.148158,1.148761,0.0644,0.068406
9.808,1.150324,1.151426,0.06304,0.066537
9.827,1.152445,1.15255,0.06168,0.065722
9.868,1.154519,1.154925,0.06032,0.063985
9.915,1.156546,1.157561,0.05896,0.062026
9.958,1.158528,1.159892,0.0576,0.060263
10.0,1.160463,1.162096,0.05624,0.058537
10.002,1.162352,1.1622,0.05488,0.058453
10.043,1.164195,1.164277,0.05352,0.056735
10.065,1.165992,1.165314,0.05216,0.055866
10.105,1.167742,1.167285,0.0508,0.054142
10.147,1.169446,1.169231,0.04944,0.052346
10.194,1.171104,1.171362,0.04808,0.050333
10.235,1.172716,1.173066,0.04672,0.048714
10.236,1.174281,1.173108,0.04536,0.048673
10.277,1.1758,1.174786,0.044,0.047036
10.303,1.177273,1.175816,0.04264,0.046036
10.343,1.1787,1.17735,0.04128,0.044533
10.386,1.18008,1.178933,0.03992,0.042938
10.432,1.181414,1.180547,0.03856,0.041116
10.475,1.182702,1.181981,0.0372,0.039437
10.477,1.183944,1.182014,0.03584,0.039398
10.516,1.185139,1.183313,0.03448,0.037818
10.541,1.186288,1.184043,0.03312,0.036902
10.581,1.187391,1.185212,0.03176,0.03539
10.628,1.188448,1.186508,0.0304,0.033598
10.671,1.189458,1.18762,0.02904,0.031976
10.712,1.190423,1.188615,0.02768,0.030425
10.714,1.191341,1.188662,0.02632,0.030349
10.759,1.192212,1.189678,0.02496,0.028653
10.779,1.193038,1.190105,0.0236,0.027906
10.825,1.193817,1.19103,0.02224,0.026173
10.871,1.194592,1.191876,0.0208,0.024454
