rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,position,velocity,effort
18873000000,,146,,18,872000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.024295648283263225, -0.026703162022082397, -0.007331970553154626, -0.004605385980628747]"
18973000000,,147,,18,972000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.016603104747289467, -0.02251075197500882, -0.013002690543946135, -0.006312095374622067]"
19073000000,,148,,19,72000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.024893357073788685, -0.025062975246047853, -0.006302219396431686, -0.006110121513771742]"
19173000000,,149,,19,172000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.013988232903058936, -0.012188016084933088, -0.004738552646628698, -0.006777354471249248]"
19273000000,,150,,19,272000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.013204130358233179, -0.012655181982654468, -0.005705432768751914, -0.006327133965231973]"
19372000000,,151,,19,372000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.0061028955866532075, -0.008459710118238708, -0.011175391229333998, -0.008506225093950838]"
19478000000,,152,,19,477000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.014929538554191005, -0.013021667462569098, -0.006506585641667165, -0.008667309296492844]"
19573000000,,153,,19,573000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.00450339913381823, -0.005308646054419661, -0.009602858003731746, -0.008690890692648938]"
19673000000,,154,,19,672000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.0028952618971567925, -0.0035283602190180484, -0.010085801846618345, -0.009368798205291013]"
19774000000,,155,,19,774000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.0008094586826242652, -0.00031286471769912424, -0.010994560427623128, -0.009723494090860516]"
19872000000,,156,,19,872000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.0027587181310941697, -0.00013760916243959706, -0.011430661273434697, -0.008150480068982613]"
19973000000,,157,,19,972000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[-0.00044646757166354396, 0.0013554032701918912, -0.006843903564519246, -0.008884578622721379]"
20073000000,,158,,20,73000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.008320682954986712, 0.010464788615361388, -0.008302659712586093, -0.010730926401651955]"
20172000000,,159,,20,172000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.006022214547935422, 0.005326715822692726, -0.009588159441943463, -0.008800485393035122]"
20273000000,,160,,20,272000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.006073290792247036, 0.007780143074935344, -0.008812580913670858, -0.010745644483161076]"
20372000000,,161,,20,372000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.006212028697852956, 0.008701063312367379, -0.007159395651793631, -0.009978305164537087]"
20473000000,,162,,20,473000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.008151465825207144, 0.00853378065411506, -0.009201915491481031, -0.009634898987084868]"
20572000000,,163,,20,572000000,'',"[x_thr_left, x_thr_right, y_thr_left, y_thr_right]",[],[],"[0.008224448908244317, 0.010400370152076161, -0.007283531174447532, -0.009747830006392368]"
