rosbagTimestamp,layout,dim,data_offset,data
17084000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17151000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17217000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17285000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17351000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17419000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17486000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17553000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17620000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17688000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17754000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17821000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17888000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17956000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18022000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18090000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18156000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18223000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18289000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18357000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18424000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18491000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18558000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18625000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18692000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18759000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18826000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18892000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18960000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19027000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19094000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19161000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19228000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19295000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19362000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19429000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19496000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19563000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19630000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19697000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19764000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19832000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19898000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19964000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20034000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20099000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20166000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20233000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20300000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20367000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20434000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20501000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20569000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20635000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20702000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20769000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20837000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20903000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20970000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21038000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21104000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21171000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21238000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21305000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21372000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21439000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21506000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21573000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21640000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21707000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21774000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21841000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21907000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21976000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22043000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22109000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22176000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22243000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22310000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22377000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22444000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22511000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22578000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22645000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22712000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22779000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22846000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22913000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22980000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23047000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23115000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23181000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23248000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23315000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23382000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23449000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23516000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23584000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23650000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23718000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23784000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23851000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23918000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23983000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24052000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24120000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24187000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24254000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24320000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24388000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24455000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24521000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24588000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24655000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24722000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24789000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24856000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24923000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24990000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
25058000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
25124000000,,[],0,"[1.0, -0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 1.0]"
25191000000,,[],0,"[1.0, -0.5999102199999999, 0.0, 0.0, 0.002680000000000007, 0.0, 0.0, 0.04, 0.0, 1.0]"
25258000000,,[],0,"[1.0, -0.5996408799999999, 0.0, 0.0, 0.005360000000000014, 0.0, 0.0, 0.04, 0.0, 1.0]"
25324000000,,[],0,"[1.0, -0.59919198, 0.0, 0.0, 0.008040000000000021, 0.0, 0.0, 0.04, 0.0, 1.0]"
25392000000,,[],0,"[1.0, -0.59856352, 0.0, 0.0, 0.010720000000000028, 0.0, 0.0, 0.04, 0.0, 1.0]"
25458000000,,[],0,"[1.0, -0.5977555, 0.0, 0.0, 0.013400000000000035, 0.0, 0.0, 0.04, 0.0, 1.0]"
25527000000,,[],0,"[1.0, -0.59676792, 0.0, 0.0, 0.016080000000000042, 0.0, 0.0, 0.04, 0.0, 1.0]"
25593000000,,[],0,"[1.0, -0.5956007799999999, 0.0, 0.0, 0.018760000000000047, 0.0, 0.0, 0.04, 0.0, 1.0]"
25660000000,,[],0,"[1.0, -0.5942540799999999, 0.0, 0.0, 0.021440000000000056, 0.0, 0.0, 0.04, 0.0, 1.0]"
25727000000,,[],0,"[1.0, -0.5927278199999999, 0.0, 0.0, 0.02412000000000006, 0.0, 0.0, 0.04, 0.0, 1.0]"
25793000000,,[],0,"[1.0, -0.5910219999999999, 0.0, 0.0, 0.02680000000000007, 0.0, 0.0, 0.04, 0.0, 1.0]"
25861000000,,[],0,"[1.0, -0.5891366199999999, 0.0, 0.0, 0.029480000000000076, 0.0, 0.0, 0.04, 0.0, 1.0]"
25928000000,,[],0,"[1.0, -0.5870716799999999, 0.0, 0.0, 0.032160000000000084, 0.0, 0.0, 0.04, 0.0, 1.0]"
25995000000,,[],0,"[1.0, -0.5848271799999999, 0.0, 0.0, 0.034840000000000086, 0.0, 0.0, 0.04, 0.0, 1.0]"
26062000000,,[],0,"[1.0, -0.5824031199999999, 0.0, 0.0, 0.037520000000000095, 0.0, 0.0, 0.04, 0.0, 1.0]"
26129000000,,[],0,"[1.0, -0.5797994999999999, 0.0, 0.0, 0.040200000000000104, 0.0, 0.0, 0.04, 0.0, 1.0]"
26196000000,,[],0,"[1.0, -0.5770163199999998, 0.0, 0.0, 0.04288000000000011, 0.0, 0.0, 0.04, 0.0, 1.0]"
26263000000,,[],0,"[1.0, -0.5740535799999998, 0.0, 0.0, 0.045560000000000114, 0.0, 0.0, 0.04, 0.0, 1.0]"
26330000000,,[],0,"[1.0, -0.5709112799999998, 0.0, 0.0, 0.04824000000000012, 0.0, 0.0, 0.04, 0.0, 1.0]"
26396000000,,[],0,"[1.0, -0.56758942, 0.0, 0.0, 0.050919999999999986, 0.0, 0.0, 0.04, 0.0, 1.0]"
26464000000,,[],0,"[1.0, -0.564088, 0.0, 0.0, 0.053599999999999995, 0.0, 0.0, 0.04, 0.0, 1.0]"
26530000000,,[],0,"[1.0, -0.56040702, 0.0, 0.0, 0.056280000000000004, 0.0, 0.0, 0.04, 0.0, 1.0]"
26598000000,,[],0,"[1.0, -0.55654648, 0.0, 0.0, 0.05896000000000001, 0.0, 0.0, 0.04, 0.0, 1.0]"
26665000000,,[],0,"[1.0, -0.55250638, 0.0, 0.0, 0.061640000000000014, 0.0, 0.0, 0.04, 0.0, 1.0]"
26731000000,,[],0,"[1.0, -0.5482867199999999, 0.0, 0.0, 0.06432000000000002, 0.0, 0.0, 0.04, 0.0, 1.0]"
26798000000,,[],0,"[1.0, -0.5438875, 0.0, 0.0, 0.06700000000000003, 0.0, 0.0, 0.04, 0.0, 1.0]"
26865000000,,[],0,"[1.0, -0.53930872, 0.0, 0.0, 0.06968000000000003, 0.0, 0.0, 0.04, 0.0, 1.0]"
26932000000,,[],0,"[1.0, -0.5345503799999999, 0.0, 0.0, 0.07236000000000005, 0.0, 0.0, 0.04, 0.0, 1.0]"
26999000000,,[],0,"[1.0, -0.5296124799999999, 0.0, 0.0, 0.07504000000000005, 0.0, 0.0, 0.04, 0.0, 1.0]"
27066000000,,[],0,"[1.0, -0.5244950199999998, 0.0, 0.0, 0.07772000000000005, 0.0, 0.0, 0.04, 0.0, 1.0]"
27134000000,,[],0,"[1.0, -0.5191979999999998, 0.0, 0.0, 0.08040000000000007, 0.0, 0.0, 0.04, 0.0, 1.0]"
27202000000,,[],0,"[1.0, -0.5137214199999999, 0.0, 0.0, 0.08308000000000007, 0.0, 0.0, 0.04, 0.0, 1.0]"
27267000000,,[],0,"[1.0, -0.5080652799999998, 0.0, 0.0, 0.08576000000000007, 0.0, 0.0, 0.04, 0.0, 1.0]"
27335000000,,[],0,"[1.0, -0.5022295799999998, 0.0, 0.0, 0.08844000000000009, 0.0, 0.0, 0.04, 0.0, 1.0]"
27402000000,,[],0,"[1.0, -0.49621431999999976, 0.0, 0.0, 0.09112000000000009, 0.0, 0.0, 0.04, 0.0, 1.0]"
27468000000,,[],0,"[1.0, -0.4900194999999997, 0.0, 0.0, 0.0938000000000001, 0.0, 0.0, 0.04, 0.0, 1.0]"
27535000000,,[],0,"[1.0, -0.4836451199999997, 0.0, 0.0, 0.09648000000000011, 0.0, 0.0, 0.04, 0.0, 1.0]"
27602000000,,[],0,"[1.0, -0.4770911799999997, 0.0, 0.0, 0.09916000000000011, 0.0, 0.0, 0.04, 0.0, 1.0]"
27670000000,,[],0,"[1.0, -0.47035767999999967, 0.0, 0.0, 0.10184000000000012, 0.0, 0.0, 0.04, 0.0, 1.0]"
27737000000,,[],0,"[1.0, -0.46344461999999964, 0.0, 0.0, 0.10452000000000013, 0.0, 0.0, 0.04, 0.0, 1.0]"
27804000000,,[],0,"[1.0, -0.456352, 0.0, 0.0, 0.10719999999999999, 0.0, 0.0, 0.04, 0.0, 1.0]"
27870000000,,[],0,"[1.0, -0.44907982, 0.0, 0.0, 0.10987999999999999, 0.0, 0.0, 0.04, 0.0, 1.0]"
27937000000,,[],0,"[1.0, -0.44162808, 0.0, 0.0, 0.11256000000000001, 0.0, 0.0, 0.04, 0.0, 1.0]"
28005000000,,[],0,"[1.0, -0.43399677999999997, 0.0, 0.0, 0.11524000000000001, 0.0, 0.0, 0.04, 0.0, 1.0]"
28071000000,,[],0,"[1.0, -0.4261859199999999, 0.0, 0.0, 0.11792000000000002, 0.0, 0.0, 0.04, 0.0, 1.0]"
28139000000,,[],0,"[1.0, -0.41819549999999994, 0.0, 0.0, 0.12060000000000003, 0.0, 0.0, 0.04, 0.0, 1.0]"
28206000000,,[],0,"[1.0, -0.4100255199999999, 0.0, 0.0, 0.12328000000000003, 0.0, 0.0, 0.04, 0.0, 1.0]"
28273000000,,[],0,"[1.0, -0.4016759799999998, 0.0, 0.0, 0.12596000000000004, 0.0, 0.0, 0.04, 0.0, 1.0]"
